kegglevel3	SRR5930525.R1	SRR5930517.R1	SRR5930496.R1	SRR5930514.R1	SRR5930497.R1	SRR5930498.R1	SRR5930501.R1	SRR5930505.R1	SRR5930509.R1	SRR5930512.R1	SRR5930516.R1	SRR5930526.R1	SRR5930533.R1	SRR5930522.R1	SRR5930521.R1	SRR5930520.R1	SRR5930532.R1	SRR5930534.R1	SRR5930494.R1	SRR5930511.R1	SRR5930500.R1	SRR5930503.R1	SRR5930530.R1	SRR5930495.R1	SRR5930502.R1	SRR5930508.R1	SRR5930515.R1	SRR5930519.R1	SRR5930535.R1	SRR5930493.R1	SRR5930506.R1	SRR5930513.R1	SRR5930504.R1	SRR5930510.R1	SRR5930528.R1	SRR5930529.R1	SRR5930536.R1	SRR5930527.R1	SRR5930518.R1	SRR5930523.R1	SRR5930524.R1	SRR5930499.R1	SRR5930507.R1	SRR5930531.R1
Metabolism;Glycan_Biosynthesis_and_Metabolism;GlycosylphosphatidylinositolGPI-anchor_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metabolism;Glycan_Biosynthesis_and_Metabolism;Glycosyltransferases	0.00277479234049	0.00348032912941	0.00334942736108	0.00262998545886	0.00290591082691	0.00290274471153	0.00294073337479	0.00292755173827	0.00342853544761	0.00308599307256	0.00312578142665	0.00272878292784	0.00301613150605	0.00285799380464	0.00319914920875	0.00291319758764	0.00304575768774	0.00291928018033	0.00285973077284	0.00256709930255	0.00310348323779	0.00275122163957	0.00308900772186	0.00322879783425	0.00319041784398	0.00293402487593	0.00301253079011	0.00344804691324	0.00306980520874	0.00308312256889	0.00306691382894	0.00317892514745	0.00279987065839	0.00294319974417	0.00265947326961	0.00296472494281	0.00289935214673	0.00311089030521	0.00315467763293	0.00302670559528	0.00293597934755	0.00301833954816	0.00296123367175	0.00326098872097
Metabolism;Glycan_Biosynthesis_and_Metabolism;Lipopolysaccharide_biosynthesis	0.000740281148816	0.00218815830223	0.00184089418645	0.00111936957106	0.000807812661542	0.000578450015435	0.00147524003335	0.000688007722162	0.00203754435692	0.000913696865864	0.0018490116482	0.00090863981988	0.00159904883308	0.000942237935996	0.00174580137683	0.00103045316447	0.000532763551304	0.000847646945992	0.00090546661159	0.000278490097319	0.00185510861636	0.000983714532043	0.00134569866246	0.00153365193545	0.00116695650204	0.00095841462729	0.000696916907836	0.00267231138054	0.00118205315167	0.00137544671182	0.00155725280848	0.001333968542	0.000641259258465	0.000836681035102	0.000713493477503	0.00077479991851	0.000874028127265	0.00165693613973	0.00146023523479	0.0010756162133	0.000932109261066	0.00170081437136	0.000628811458961	0.00186684000934
Metabolism;Glycan_Biosynthesis_and_Metabolism;Lipopolysaccharide_biosynthesis_proteins	0.00154311199446	0.00304777943252	0.00272539868685	0.00187917022276	0.00170564746204	0.00138155635605	0.00233872473802	0.0015172445456	0.00282395996464	0.00211783399455	0.00266831714949	0.00172350105621	0.00279212655928	0.0019326432288	0.00286816172788	0.00190098991954	0.00145300749334	0.00168855777113	0.00172544113008	0.000936758641704	0.00280289150254	0.00179985730095	0.00224320008182	0.00234310437899	0.00218319118306	0.00184202569924	0.00159837650305	0.00372112982804	0.00214913311112	0.00268139906878	0.00254542934318	0.00236732018233	0.00151895997913	0.00175103293143	0.00151034437232	0.0016162735361	0.00177240677141	0.00262769834373	0.00247361970988	0.00210333378609	0.00191016968065	0.00264289516	0.00142814518351	0.00265312690633
Metabolism;Glycan_Biosynthesis_and_Metabolism;N-Glycan_biosynthesis	0.000141011158646	0.000283820671493	0.0002936831349	0.000169809125405	0.000187490435744	0.00021549575452	0.000224414572772	0.000192525022349	0.00026522326695	0.000128694953345	0.000239282099828	0.000152377414926	0.000125874061487	0.000176357772542	0.000241193895511	0.000157054370744	0.000227950334266	0.000189494809708	0.000153865508782	0.000168109056468	0.000235712271667	0.000154922725574	0.000190835279599	0.000250261571556	0.000267547483874	0.000125146632508	0.000200027027063	0.000288087470558	0.000132636663169	0.000151824607881	0.000244259507782	0.000223263410327	0.000196602817646	0.00020884157349	0.00014574274556	0.000182950053508	0.000218032110388	0.000207238636384	0.000219349968851	0.000192001632624	0.000153536805729	0.000224281003379	0.000198518458441	0.000251146820458
Metabolism;Glycan_Biosynthesis_and_Metabolism;Other_glycan_degradation	0.00258681404107	0.00280755175123	0.00306687731233	0.00213533071507	0.00316022575605	0.00244631705482	0.00288405816633	0.00290667439286	0.00284361319953	0.00223981442859	0.00266083490747	0.00272326052488	0.00215294316332	0.00202456420056	0.00422148783095	0.00277999353895	0.00282695350886	0.00293474012984	0.00281738990209	0.00222749786269	0.00318452089476	0.00287379417173	0.00300620912027	0.00323789989357	0.00376154489216	0.00271321691599	0.00329325433938	0.00392781758361	0.00275822382242	0.00177195562831	0.00336405310118	0.00430191583364	0.00312983467856	0.0030265341057	0.00247373312211	0.00309565662723	0.00329353693244	0.00328967011477	0.0042589592494	0.00326402775462	0.0030581494929	0.00313178751759	0.00296674807337	0.00305890879815
Metabolism;Glycan_Biosynthesis_and_Metabolism;Other_types_of_O-glycan_biosynthesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Metabolism;Glycan_Biosynthesis_and_Metabolism;Peptidoglycan_biosynthesis	0.00827993381584	0.00786725258443	0.00802110065337	0.00865813326316	0.00828633264412	0.00842994844911	0.00816243331337	0.00839949452263	0.00851338065692	0.00769364543115	0.00910454173587	0.00824198187997	0.00792376611315	0.00808635888941	0.00815718230346	0.00840378022835	0.00864936085083	0.00821884044416	0.00824279511334	0.00820541361912	0.00798436774963	0.008420117298	0.00823989987125	0.00836812693137	0.00816655959195	0.00812211125782	0.00813119899813	0.00791690376991	0.0080745687512	0.00789337540299	0.00839696906691	0.0079146272267	0.00809162173654	0.00816686856371	0.008257074275	0.00814610880858	0.00808782557915	0.00841505617882	0.00794065458735	0.00803123154189	0.00809329763394	0.00797686063722	0.00829824123675	0.00893085122417
Metabolism;Glycan_Biosynthesis_and_Metabolism;Various_types_of_N-glycan_biosynthesis	1.86551727392e-06	6.64385144768e-06	2.87924642059e-06	7.15787344758e-06	0.0	4.89156685869e-06	4.9335107151e-06	9.44676262751e-08	9.54040528596e-07	0.0	2.69360712752e-06	0.0	2.4229848217e-07	1.91901819958e-06	0.0	9.54012882274e-07	0.0	0.0	2.22846688164e-06	0.0	2.59024474359e-06	1.34326062637e-06	2.32455967028e-06	2.70358197576e-06	2.78598560091e-07	2.84424164791e-07	8.36233390732e-08	0.0	9.98018534003e-08	1.20336545216e-06	5.62550685817e-07	0.0	0.0	0.0	0.0	0.0	0.0	1.21618918066e-06	1.0317496183e-07	0.0	0.0	2.81608434736e-06	2.4602714935e-06	0.0
Metabolism;Lipid_Metabolism;Arachidonic_acid_metabolism	0.000100847669102	0.000261557941203	0.000152504085411	0.000231488673198	8.59172057892e-05	6.44797449555e-05	0.000161482228772	9.72071874371e-05	0.00017249052757	0.00014936075165	0.000335354087377	0.000248712666511	0.000220128171051	0.000180963416221	9.31236785922e-05	0.000157531377186	7.85338150074e-05	9.73976819131e-05	0.000103826297895	6.50233142944e-05	0.000163802143785	0.000129064958517	0.000171353255695	0.000133737188401	9.90882212058e-05	9.43340146556e-05	7.20833182811e-05	0.000194308997069	0.000116768168478	0.000243079821336	0.00014716325941	8.47854934599e-05	8.02132350051e-05	8.0806013181e-05	9.26488491809e-05	6.82036511097e-05	6.76115415578e-05	0.000121618918066	0.000110397209159	9.11838142217e-05	9.95941413871e-05	0.000139697898517	6.25248307142e-05	0.000393211033753
Metabolism;Lipid_Metabolism;Biosynthesis_of_unsaturated_fatty_acids	0.00110339859937	0.0017925577441	0.00140900722336	0.00117114993217	0.00104847630131	0.00109144197254	0.00123602492843	0.0010739079755	0.0016682352683	0.00138304176528	0.00113370931101	0.00102921228444	0.001518605737	0.00128132845186	0.000999979424781	0.00106181633797	0.00106104196872	0.00117826900908	0.00110987780101	0.00102980013208	0.00142179767426	0.00117915895318	0.00120755340205	0.00144605587943	0.00111597296554	0.00109873054859	0.00109228805497	0.00122337144616	0.00113464727131	0.00155163947011	0.0010995615705	0.00102364453553	0.00105518813487	0.00111722656772	0.00117381755911	0.00111227512725	0.00102453504545	0.00118104131334	0.00100275745403	0.00105037783615	0.00114388416552	0.00139154796536	0.00109541467325	0.00107514629167
Metabolism;Lipid_Metabolism;Ether_lipid_metabolism	2.86411769702e-05	1.80666135858e-05	8.15786485835e-06	1.9036897467e-05	1.30785079924e-05	1.73428279535e-05	1.1912623434e-05	2.30501008111e-05	1.4978436299e-05	1.86514425138e-05	1.58623530843e-05	5.14401608778e-05	1.64762967875e-05	4.66321422499e-05	1.80776489732e-05	2.5996851042e-05	2.58554777292e-05	2.20856421572e-05	2.8159717868e-05	4.63092872535e-05	2.60257924237e-05	1.54474972032e-05	2.11424236678e-05	1.25265964877e-05	1.8387504966e-05	3.08126178523e-05	2.54214950783e-05	3.52607060319e-05	2.46510577899e-05	1.32370199738e-05	3.11653079943e-05	1.47123307077e-05	3.29606722905e-05	1.48666882824e-05	4.61916898495e-05	2.39155659735e-05	3.73892688308e-05	2.69993998106e-05	2.12540421371e-05	3.75861853265e-05	2.87694209824e-05	2.74568223867e-05	1.23861944156e-05	1.64908030656e-05
Metabolism;Lipid_Metabolism;Fatty_acid_biosynthesis	0.00489105708329	0.00504956021783	0.00496478057791	0.0051277787017	0.00483437024263	0.00503786917656	0.00485036301013	0.00498345068889	0.00534625231414	0.00461876861834	0.00458197536876	0.00475264134488	0.00488086062482	0.00490520241996	0.00467937565033	0.00476052428255	0.00510408236887	0.00498771099656	0.00485430992585	0.00496027445548	0.00498659116638	0.00527364121912	0.00489817930524	0.0051527568876	0.0049836639091	0.0048651701468	0.00472262807416	0.0048369686246	0.00483839385284	0.00492036077297	0.00494178275463	0.00482700953374	0.0049389200333	0.00476846498308	0.00516444330076	0.00492628449539	0.00490300247918	0.00503259082957	0.00480279447321	0.00481768054158	0.00480589181759	0.0050131330105	0.0049925695559	0.00453294328529
Metabolism;Lipid_Metabolism;Fatty_acid_elongation_in_mitochondria	1.75578096369e-06	7.73950414256e-05	4.00215252462e-05	1.21836143789e-06	1.90927123976e-07	4.44687896245e-07	1.70867932084e-05	0.0	5.39986939185e-05	0.0	0.0	0.0	6.05746205424e-07	1.61197528765e-05	3.56795703419e-07	3.57754830853e-07	0.0	1.15949621325e-05	2.43105477997e-06	8.45831730658e-07	3.24397317888e-05	2.01489093955e-06	1.35045847512e-05	3.53268044833e-05	0.0	0.0	0.0	2.46324790364e-05	0.0	4.01121817387e-07	1.35012164596e-06	0.0	0.0	4.04535735574e-07	0.0	4.99247505172e-06	0.0	7.54037292009e-06	0.0	2.71380399469e-07	9.98938228557e-08	2.69539501819e-05	1.27255422078e-06	0.0
Metabolism;Lipid_Metabolism;Fatty_acid_metabolism	0.00207807650684	0.00223956073185	0.00226222391266	0.00231260230429	0.0019561438487	0.00220067146094	0.00218879414409	0.00210426637528	0.00229055590511	0.0023523945356	0.0022270145151	0.00207509404448	0.00277952703821	0.0023316071125	0.00211472813416	0.00205422823876	0.00212859177877	0.00205540028736	0.00208270488879	0.00215634226835	0.0021931972279	0.00217104498737	0.00214346540264	0.00224811853224	0.00219024901325	0.00210843633359	0.00193763638967	0.0022490578702	0.0021733849615	0.0027164972278	0.00205612275666	0.00190168249911	0.00209974667624	0.00210146201238	0.00223693434426	0.0020305684416	0.00214949438569	0.00217077606856	0.00195434012699	0.00221907752646	0.00218987238464	0.00217834181712	0.00193097377461	0.00191144627992
Metabolism;Lipid_Metabolism;Glycerolipid_metabolism	0.00480842564169	0.00442480506415	0.00428278307575	0.00424934010499	0.00413319037983	0.00474891098158	0.00408205896339	0.00439576758583	0.00459151085197	0.00441345353914	0.00367408012194	0.00456999298041	0.00417892192198	0.00484878328489	0.00382568246396	0.00412360143202	0.00451125320093	0.00434568137905	0.00471047251804	0.00484016634973	0.00439182163525	0.00439761141395	0.00415553783725	0.00444739235012	0.00428289566428	0.00481767131128	0.00440996040937	0.004085615495	0.00466633545758	0.00422250909118	0.00421519228883	0.00409366810104	0.00454785818157	0.00428241529679	0.00492684811447	0.00455273462821	0.00444517822204	0.00424632452427	0.00414629219108	0.00436651062746	0.00416547251926	0.00442758861513	0.00440286793	0.00372246086577
Metabolism;Lipid_Metabolism;Glycerophospholipid_metabolism	0.00593113783166	0.00607073184122	0.00608375171183	0.0054990743499	0.00596647262425	0.00591381539458	0.00593044086814	0.00587787017446	0.0060738990253	0.00604023235519	0.00525238425383	0.00580251150705	0.00560024481839	0.00569871644549	0.00572074337671	0.00596615806252	0.005657776545	0.00592060852128	0.00593876294562	0.00588328833156	0.00588306253764	0.00574311080803	0.00592773785254	0.00583919635125	0.00567839585178	0.00608790963124	0.00593374489396	0.00559232296906	0.00611356213374	0.00565381201607	0.00558252798577	0.00586369799134	0.00573060143848	0.00602515524565	0.00574520203732	0.00601625453248	0.00591346258047	0.00575233158668	0.00578171851105	0.00595774959975	0.00607574209373	0.00586791518437	0.00587283772889	0.00568473126006
Metabolism;Lipid_Metabolism;Linoleic_acid_metabolism	0.000778140175846	0.000799593349668	0.000773749488094	0.000665377640265	0.00074671598187	0.000781850259177	0.000694542045063	0.00079050509667	0.000843658039437	0.000575508910204	0.000613992780235	0.000719753185404	0.000604292414531	0.0007393977123	0.000772581629802	0.000702868991016	0.000723953376418	0.00076869077528	0.000775709062709	0.000749829829229	0.000803592595452	0.000799240072688	0.000717292698259	0.000831441576945	0.000841460517662	0.000764626963013	0.000776442703295	0.000842755881755	0.000717974533361	0.0005825291593	0.000842925947628	0.000816458517522	0.000822498293906	0.000730996074183	0.000891800479509	0.000782771773834	0.000840956325966	0.000773982794572	0.000802907552964	0.000771263095292	0.000686969819779	0.000826822479273	0.000782196661038	0.000593128228294
Metabolism;Lipid_Metabolism;Lipid_biosynthesis_proteins	0.00582524229229	0.00585544774255	0.0057355548447	0.00613917099033	0.00553278166214	0.0054855809505	0.00584789481081	0.00558124182796	0.00636364113384	0.00527649308714	0.00550393723057	0.00551483521968	0.00580135255859	0.00538898690807	0.00565104928264	0.00571501417127	0.00537143152634	0.0055593978438	0.00587585940319	0.00531277482923	0.00595225907579	0.00603672519328	0.0058784793262	0.00589182608037	0.00545505267277	0.0057804471091	0.00528909257304	0.00568034969618	0.00582792922931	0.00587944303835	0.00573396663039	0.00567471279483	0.00544485295431	0.00540368722187	0.00582590475981	0.00556210035036	0.00538940837138	0.00601952834967	0.00561416237304	0.00546777228851	0.00560504240043	0.00590754151411	0.00556852759623	0.00550089935703
Metabolism;Lipid_Metabolism;Primary_bile_acid_biosynthesis	0.00037123793751	0.000385809619155	0.000426032495367	0.000286619528263	0.000427294903458	0.000419518561317	0.000345947397705	0.000415752023237	0.000419300812318	0.000354004378911	0.000371717783598	0.000309868165924	0.000307840221596	0.000303972482814	0.000469899941402	0.000390549023681	0.000395131501487	0.000421946193413	0.000384309243134	0.000373963353917	0.000433187597119	0.000403649818223	0.000386541065173	0.000446451503597	0.000439535661637	0.000406916171761	0.000430911066244	0.000413750625034	0.000412481060103	0.000277576297632	0.000385234709647	0.0004994608765	0.000389364689741	0.000421121700733	0.000338385099587	0.000452221611136	0.000386758741555	0.000437220010447	0.000478834997855	0.000418739956381	0.00040367093816	0.000446148220174	0.000472711474545	0.000347117887479
Metabolism;Lipid_Metabolism;Secondary_bile_acid_biosynthesis	0.000367945848204	0.000383361884411	0.000424208972634	0.000286010347544	0.000424049142351	0.000418984935842	0.000344623772879	0.000414618411721	0.000418823792054	0.000350945542339	0.000370670269715	0.000306493364117	0.000305538386016	0.000302053464615	0.000468829554292	0.000389475759189	0.00039381234446	0.000420731483094	0.000380662660964	0.000372271690456	0.000423319998096	0.000400851358585	0.000384548585456	0.000443477563424	0.000435728147983	0.000404830394552	0.000428820482768	0.000408999182377	0.000410984032302	0.000275871529908	0.000380284263612	0.000494152303564	0.00038588104145	0.00042000922746	0.000328828198239	0.000449805897401	0.000383736514282	0.000433328205069	0.000476049273886	0.000418061505382	0.000402372318463	0.000433676989493	0.000471099572532	0.000342522089904
Metabolism;Lipid_Metabolism;Sphingolipid_metabolism	0.00213689516912	0.002398780049	0.00246002814175	0.00178002606075	0.00246582380615	0.00199504777771	0.0023078000489	0.00226967918889	0.00236249056096	0.00192564953089	0.00202753794282	0.00221335865185	0.00176587133805	0.00166992963728	0.00312243813252	0.00230107907205	0.00206333747783	0.00234394920214	0.00227131422214	0.0018330230893	0.00254300361327	0.00236413870241	0.0023799063291	0.00245818685176	0.00276611223696	0.00240139322333	0.00260478338879	0.0028528662015	0.00241630267267	0.00153268646423	0.00243730710137	0.00320683307374	0.00237522286417	0.00240274000144	0.00203004512804	0.00245871343918	0.00246147458959	0.00253806520112	0.00314425696178	0.00252343064446	0.00241423391078	0.00251074034455	0.00236644182896	0.0023599420551
Metabolism;Lipid_Metabolism;Steroid_biosynthesis	5.26734289107e-06	0.000232185124277	0.000120064575739	3.95967467313e-06	5.72781371928e-07	1.33406368873e-06	4.8011482325e-05	0.0	0.000163045526337	2.23817310165e-07	2.99289680836e-07	0.0	1.93838785736e-06	4.87430622695e-05	1.07038711026e-06	1.07326449256e-06	8.79438018e-08	3.47848863975e-05	7.39445828908e-06	2.53749519198e-06	9.74425403542e-05	4.14172026463e-06	4.05137542535e-05	0.000106340891047	0.0	9.48080549303e-08	2.5087001722e-07	7.38974371093e-05	0.0	0.0	0.0	0.0	0.0	1.21360720672e-06	2.65469481894e-07	1.49774251551e-05	0.0	2.24994998422e-05	1.0317496183e-07	6.78450998673e-07	2.99681468567e-07	8.09624249866e-05	3.81766266233e-06	1.35170516931e-07
Metabolism;Lipid_Metabolism;Steroid_hormone_biosynthesis	8.66916850822e-05	0.000462039072607	0.000336008057283	9.12248126617e-05	0.000102718792699	6.02996787308e-05	0.000219481062057	8.8232762941e-05	0.000375605756108	3.99140869794e-05	0.000127198114355	6.98481707347e-05	0.000106369033672	0.000118595324734	0.000263434161024	0.000101125365521	7.5631669548e-05	0.000137924835271	0.000113449223065	4.07056520379e-05	0.000320696968254	0.000141713996082	0.000176887921577	0.000272701301955	0.000203191216493	9.74626804683e-05	0.000146591713395	0.00035048141492	0.000120361035201	7.16002444035e-05	0.000156839131206	0.000253901459842	8.87883692596e-05	0.000123990202954	7.60127616489e-05	0.000119899925032	0.000155515180518	0.000196657790513	0.000280635896179	0.000146274035314	0.00011717545421	0.000293878516535	0.000106555206753	0.000170990703918
Metabolism;Lipid_Metabolism;Synthesis_and_degradation_of_ketone_bodies	0.000302652743616	0.000311328547662	0.000291091813122	0.000284487395746	0.000273407641534	0.000263255234577	0.000332109501797	0.000296533878878	0.000207217602811	0.000334383061387	0.000229405540361	0.000342082183174	0.000332554666778	0.000327576406669	0.000216574991975	0.000358231837294	0.000248089464878	0.000277395665494	0.000313302184769	0.000277432807656	0.00028912065138	0.000279957902212	0.000334515205886	0.000204571036166	0.000239130430745	0.000331354151981	0.000221267355188	0.000295214634543	0.000336631651519	0.000296830144866	0.000236721328592	0.000261636808977	0.000260023081403	0.000289040783068	0.000287326469236	0.000265486939444	0.000274504585712	0.000273642565648	0.000249477057706	0.000317379377179	0.000329749509247	0.000288849794486	0.000233725791883	0.000279938140565
Metabolism;Lipid_Metabolism;alpha-Linolenic_acid_metabolism	1.04249494719e-05	1.34042616927e-05	1.66036543588e-05	1.50772227938e-05	5.25049590934e-06	8.98269550414e-06	1.79290999159e-05	7.36847484946e-06	1.40243957704e-05	0.000113102347403	1.96034740948e-05	5.01106934993e-06	0.000137867836355	3.2239505753e-05	1.08228030037e-05	1.33561803518e-05	1.13447504322e-05	2.41837781621e-05	9.92680701821e-06	4.75780348495e-06	2.08453029365e-05	1.46639285045e-05	1.51649845157e-05	5.6775221491e-06	1.95018992064e-05	2.71151037101e-05	1.47177076769e-05	2.0131112309e-05	4.25155895485e-05	0.000137584783364	1.66515003002e-05	1.00104518217e-05	5.53810753933e-06	2.74072960852e-05	1.3361963922e-05	1.03875690592e-05	4.14476883113e-06	2.578321063e-05	1.01111462594e-05	2.67309693477e-05	4.47524326393e-05	1.92097182266e-05	1.06046185065e-05	4.59579757566e-06
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Biotin_metabolism	0.00133505195027	0.00153741053675	0.00162907762477	0.00132359740708	0.00162564899709	0.00145315110735	0.00144804555965	0.00154662397738	0.00150995994461	0.00146965906431	0.00134440924632	0.00141997342702	0.0013540850676	0.00133045531777	0.00174056837318	0.00143614714265	0.00161684679609	0.00158762638647	0.00134498105702	0.00143495353106	0.00146669524981	0.00138299875323	0.00147996965675	0.00162350097644	0.00176520047674	0.00141169193791	0.00182725358209	0.00177141284523	0.00142327423134	0.00126162839614	0.00160923249185	0.00171739918148	0.00155209930005	0.00162148036212	0.00145052524907	0.00164703362432	0.00167655899219	0.00146818357889	0.0017259107615	0.00157292079532	0.00157772303818	0.00145269722547	0.00162318532708	0.00142834685241
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Folate_biosynthesis	0.00305396151372	0.00383082143297	0.0040300812149	0.00343440859822	0.00365940472169	0.00370407230056	0.00367366053981	0.00360837992083	0.00378486958504	0.00335255948896	0.00393191818198	0.00365951235955	0.0034196796281	0.00342947742448	0.00394104640806	0.00344923357586	0.00391587366275	0.00370983574135	0.00306758595653	0.00357004427718	0.00357268757134	0.003331174415	0.00351739086109	0.00374554246922	0.00378866181868	0.00332463406224	0.00355875844094	0.00406886040774	0.0033386714018	0.00333432510703	0.00372701080367	0.00370856905293	0.00353116882653	0.0036525531565	0.00337756821814	0.00371472353364	0.00391248907789	0.00350201674571	0.00377496550345	0.00391968279973	0.00365761232386	0.00348249059327	0.00345846302428	0.00394332949044
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Lipoic_acid_metabolism	0.000191819070283	0.000321585721827	0.000297426155247	0.000297432486024	0.000134030841031	0.000152439010833	0.000240779388803	0.000153320957445	0.000381139191174	0.000160327799848	0.000199027637756	0.000103493922084	0.000291848521773	0.000237190649469	0.000337290871632	0.000148229751583	0.000189518892879	0.000151286648777	0.000218389754401	9.74821069584e-05	0.000348202900531	0.000231936334819	0.000203122237856	0.000292527569777	0.000229565213515	0.000212180426934	0.000160055070986	0.000381490830153	0.000249903840914	0.000250600855412	0.000241221734078	0.000272557301874	0.000170252144677	0.000179411598727	0.000211136727933	0.000164912724289	0.000196013025972	0.000301250060049	0.000282596220454	0.000181824867644	0.000160329585683	0.000331694506342	0.000159917647078	0.000100026182529
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Nicotinate_and_nicotinamide_metabolism	0.00429617654553	0.0036114577764	0.00390368229704	0.00441366660392	0.00417032570544	0.00429862001784	0.00411382595922	0.00425945080112	0.0041470233697	0.00409376781446	0.0047772618855	0.00418465197407	0.00441528409134	0.00390731295617	0.00434731778235	0.00421435190745	0.00399590252239	0.00404686264067	0.00431046271279	0.00413992340571	0.00407975881614	0.00428321038394	0.00418940999244	0.00414990821339	0.00414638236984	0.00428978006143	0.00405589919173	0.00412550260573	0.00434836675265	0.00431226009782	0.00437281899099	0.00417041489834	0.00408667674245	0.00416176251366	0.00423246843966	0.0041402917699	0.00414623677009	0.00428828305101	0.00416610178375	0.00412308240914	0.00414659258674	0.00409126768451	0.00422700093668	0.00449996167916
Metabolism;Metabolism_of_Cofactors_and_Vitamins;One_carbon_pool_by_folate	0.00601728083519	0.00584927012629	0.00595908034182	0.00634842456728	0.00601974129184	0.00579846335429	0.00615184720268	0.00593974646967	0.00581411378937	0.00534856226101	0.00679372611014	0.00625074654707	0.00552064976699	0.00563423743398	0.00620598553336	0.00623912499846	0.00560131662425	0.00585887915145	0.00606598814577	0.00580452025164	0.00594744862126	0.00598153956921	0.0061710417647	0.00568004549227	0.0056803460417	0.00610364776836	0.00559381602063	0.00606008999482	0.00612773399692	0.00546107298281	0.00612280166443	0.00603402734582	0.00582930480672	0.00579932317126	0.00574024660699	0.00579344520235	0.00586951076099	0.00608714846812	0.0060232510967	0.00593441088539	0.00584738481468	0.00588209618054	0.0057764629559	0.00691491813465
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Pantothenate_and_CoA_biosynthesis	0.00627570984578	0.00629277635013	0.00679636520093	0.00639594066336	0.00687805417767	0.00681359688384	0.00666348836269	0.00672335542963	0.00644664265983	0.00638394113784	0.00636963263239	0.0063850227523	0.00612264034594	0.00616254314433	0.00667267431343	0.00665066230556	0.0065859354292	0.00676836589548	0.00629673576197	0.00668016755081	0.00633561529784	0.00648638168795	0.00663163665937	0.00649841975634	0.00664606151716	0.00646012605489	0.00667180448462	0.00646046155764	0.00642564252932	0.00616323672415	0.00656620411499	0.00668986361366	0.0065903479718	0.00677920985676	0.00630304190861	0.00678308259567	0.00677203417396	0.00643133000625	0.00655119737638	0.00675330124079	0.0066931858128	0.00634705182118	0.00675582068422	0.00667174637469
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Porphyrin_and_chlorophyll_metabolism	0.00996087461595	0.00873351756617	0.00992725775868	0.00902409858006	0.0112756786242	0.0104848512177	0.0102949132376	0.0107418193161	0.00840614650151	0.0108328324178	0.00836843876586	0.0112869735105	0.00882802404861	0.00949472634609	0.0105678130077	0.0111809117286	0.0108800553835	0.0110505510533	0.00988416226561	0.0113268498921	0.00936336471312	0.00984341387002	0.0105103305092	0.00962267908752	0.0111029884153	0.0102318749042	0.0116333444385	0.0105463271286	0.0099969520514	0.00895945691315	0.00996873568309	0.0113222760309	0.0111274872356	0.0114208528867	0.0101189887312	0.0109828009234	0.0116477502583	0.0100466955836	0.0106863466716	0.011345871741	0.011744616647	0.00948447150746	0.0107643664797	0.00990340309349
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Retinol_metabolism	0.000218375257359	0.000322518192206	0.000207497692044	0.000260120166989	0.00010758743436	0.000193528172446	0.000170867932084	0.000173064691336	0.000420731873111	0.000194646454074	0.000275196861529	0.000151457014434	0.00037192817013	0.000280944264419	0.000183036195854	0.000145486964547	0.000214055213581	0.000192145086767	0.000221428572876	0.000157218972936	0.000294671175831	0.000291151740765	0.000214523649572	0.000364352730933	0.000170130854029	0.000206491943638	0.000117992531432	0.000267331168426	0.000214074975544	0.000355694771568	0.000225132784464	0.000146364939515	0.000186598494349	0.000115697220374	0.00027900842547	0.00019076086125	0.000131941807791	0.000278993798043	0.000152698943509	0.000159300294488	0.000158731284518	0.000284625667965	0.000170013243896	0.000207486743489
Metabolism;Metabolism_of_Cofactors_and_Vitamins;Riboflavin_metabolism	0.00180230915923	0.00212789740401	0.00224235711236	0.00199278242684	0.00217571004127	0.00196801075362	0.0022383699103	0.00208546731765	0.00200224485736	0.0021408871775	0.0022621810526	0.00205269763248	0.00203518610098	0.00181846164593	0.00225839787074	0.00221223662238	0.00201444072403	0.00209073731481	0.0018633021949	0.00181695228642	0.00201866407017	0.00199004061796	0.00222216835147	0.00203066042199	0.00222674542462	0.00193029199838	0.0020858169465	0.00239310160547	0.00202258436101	0.00202716938462	0.00208222510848	0.00225811525337	0.00198701939052	0.00218064988261	0.00168316500503	0.00200214354332	0.00209975715972	0.00209999385824	0.00217007897218	0.00211785263746	0.00218297971087	0.00197960672175	0.00207239696701	0.00260014006369
