kegglevel3	Wargo.122637.R1	Wargo.120662.R1	Wargo.122410.R1	Wargo.124418.R1	Wargo.133270.R1	Wargo.122639.R1	Wargo.132266.R1	Wargo.109865.R1	Wargo.115690.R1	Wargo.117349.R1	Wargo.121892.R1	Wargo.126747.R1	Wargo.126802.R1	Wargo.130510.R1	Wargo.130511.R1	Wargo.130801.R1	Wargo.131541.R1	Wargo.132265.R1	Wargo.123009.R1	Wargo.127262.R1	Wargo.127261.R1	Wargo.131300.R1	Wargo.131512.R1	Wargo.121296.R1	Wargo.121585.R1	Wargo.122412.R1	Wargo.123986.R1	Wargo.124419.R1	Wargo.132538.R1	Wargo.132268.R1	Wargo.131302.R1	Wargo.116774.R1	Wargo.121891.R1	Wargo.122114.R1	Wargo.123197.R1	Wargo.124421.R1	Wargo.131051.R1	Wargo.121409.R1	Wargo.118370.R1	Wargo.123704.R1	Wargo.122724.R1	Wargo.123305.R1	Wargo.118369.R1
Human_Diseases;Cancers;Renal_cell_carcinoma	1.62204349566e-05	3.56512565309e-05	1.40870441983e-05	4.07310199811e-05	0.000206664210415	0.000123725013733	0.000117466429029	1.71601947076e-05	6.60509319342e-05	4.57845907652e-05	4.74812646843e-05	9.22956192397e-05	2.65439436151e-05	0.00031451052706	4.77095107689e-05	0.000138773703421	6.09489106882e-05	3.13636474835e-05	9.38969415081e-05	8.40200807993e-05	9.33075348683e-05	2.22430984984e-05	3.63279144194e-05	3.12477529581e-05	4.3935939959e-05	6.21789737331e-05	3.26790420778e-05	2.39994912108e-05	3.07579447484e-05	2.08942324707e-05	1.49744918124e-05	4.15142492556e-05	3.97806555852e-05	1.9550814775e-05	2.93044858491e-05	1.26556818362e-05	4.22075952162e-05	5.91251687451e-05	1.33509528435e-05	4.05680289102e-05	1.86921853792e-05	3.395979726e-05	2.25856779004e-05
Human_Diseases;Cancers;Small_cell_lung_cancer	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44972902618e-05	0.0	2.76098006273e-05	0.0	0.000294013948352	0.0	0.0	0.0	0.0	0.0	1.75041834999e-06	5.25300053171e-05	0.0	0.0	0.0	0.0	2.78116815419e-06	0.0	9.59979648431e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.74021428066e-06	1.90726350791e-07	0.0	0.0	0.0	0.0	0.0
Human_Diseases;Cardiovascular_Diseases;Arrhythmogenic_right_ventricular_cardiomyopathy_ARVC	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Human_Diseases;Cardiovascular_Diseases;Dilated_cardiomyopathy_DCM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Human_Diseases;Cardiovascular_Diseases;Hypertrophic_cardiomyopathy_HCM	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Human_Diseases;Cardiovascular_Diseases;Viral_myocarditis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44972902618e-05	0.0	2.76098006273e-05	0.0	0.000294013948352	0.0	0.0	0.0	0.0	0.0	1.75041834999e-06	5.25300053171e-05	0.0	0.0	0.0	0.0	2.78116815419e-06	0.0	9.59979648431e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.74021428066e-06	1.90726350791e-07	0.0	0.0	0.0	0.0	0.0
Human_Diseases;Immune_System_Diseases;Primary_immunodeficiency	0.000572807685619	0.000435329020331	0.000378061048671	0.000410443355194	0.00022719930238	0.000375187744349	0.000425242583168	0.000564015223112	0.000313691429033	0.000447709097888	0.000381932629083	0.000376597680556	0.000543219477666	0.000315199487689	0.000589822695925	0.000330000901972	0.000413678638258	0.000486345626977	0.000459321387539	0.000464298467334	0.000536874461122	0.000454532882359	0.000533587073262	0.000450784345231	0.00046204763088	0.000452337134793	0.000443582475508	0.000576227783971	0.000592449758191	0.000467439112265	0.000470469074729	0.000510421097405	0.000566300582634	0.00058526310036	0.000484822316516	0.000506679262083	0.000482952291416	0.000581524643561	0.000380712960557	0.000433463852326	0.000527966066277	0.000566214312008	0.000547268349126
Human_Diseases;Immune_System_Diseases;Rheumatoid_arthritis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Human_Diseases;Immune_System_Diseases;Systemic_lupus_erythematosus	0.0	1.32693017582e-05	1.76088052478e-07	2.34986653737e-06	0.000186487288659	0.0	0.0	0.0	4.4841917093e-05	1.68946829392e-06	4.58152553971e-06	1.32527043011e-05	0.0	0.0	7.32285514128e-06	7.229459981e-05	4.45023792326e-06	0.0	2.60909110491e-05	1.09401146874e-06	1.42454251707e-06	1.93418247812e-07	2.63294058636e-05	1.77544050898e-06	2.80901911213e-05	3.33740178503e-05	1.07982921648e-05	0.0	2.58711684799e-06	0.0	0.0	1.70140365802e-07	0.0	0.0	0.0	0.0	0.0	3.81452701582e-07	2.81072691441e-07	0.0	0.0	2.00275727431e-05	0.0
Human_Diseases;Infectious_Diseases;African_trypanosomiasis	1.81065320446e-05	1.50278839189e-05	1.51435725131e-05	1.52741324929e-05	0.000195083373667	0.000109145525629	6.52591272385e-06	7.57067413573e-07	4.80737669735e-05	5.23735171114e-06	8.12179527495e-06	4.93821005505e-05	1.86273288527e-06	1.20568110045e-06	8.21047394628e-06	8.03906827541e-05	1.10288505055e-05	2.50909179868e-06	7.14466226984e-05	8.64269060305e-05	2.67101721951e-06	9.67091239062e-06	2.7829182147e-05	4.68716294372e-05	3.24117589862e-05	3.43672921911e-05	3.3389456036e-05	6.47986262691e-06	1.49477862329e-05	9.24523560651e-07	6.87353722536e-06	6.46533390047e-06	2.29503782222e-06	6.30671444353e-07	1.09428143361e-05	5.87585228107e-06	1.48132425518e-05	3.62380066502e-06	5.05930844594e-06	9.66384807787e-06	7.93536171759e-06	2.28575558481e-05	7.19763361662e-06
Human_Diseases;Infectious_Diseases;Amoebiasis	0.000109959460229	9.43239522567e-05	8.02961519302e-05	0.000112010304948	0.000242600621354	1.40444610184e-05	7.09031598646e-05	3.88627938967e-05	0.000133111816956	7.34918707854e-05	8.82984922199e-05	9.68709576294e-05	4.44727476358e-05	3.9098515686e-05	8.92056899028e-05	0.000204568631008	0.000105451289921	0.000143227323508	0.000116043877631	6.12646422495e-05	2.59979009366e-05	0.00020869828939	0.00020596927625	3.39109137216e-05	0.000171782322627	0.000115418478399	0.000110114163523	0.000171356367245	3.50698061617e-05	0.000217447941465	9.09516264998e-05	4.83198638877e-05	0.000207892176063	0.000203076205082	0.000128346229162	0.00013288465928	0.00014853826778	0.000220479661514	8.13705441722e-05	0.000116771497608	3.59736397864e-05	0.000117117762345	3.49953910325e-05
Human_Diseases;Infectious_Diseases;Bacterial_invasion_of_epithelial_cells	9.80770485749e-06	6.3948442208e-07	1.05652831487e-06	1.37075548013e-06	4.77560278255e-07	5.28339247835e-05	0.0	2.77591384977e-06	2.8278686455e-06	1.35157463513e-06	4.16502321792e-07	2.99763549667e-06	6.98524831976e-07	1.55016141486e-06	1.10952350625e-06	3.42088011719e-06	3.86977210719e-07	8.36363932893e-07	1.35005295545e-05	7.96440349243e-05	3.56135629269e-07	3.86836495625e-07	4.9992542779e-07	3.26681053653e-05	7.20261310804e-07	1.19192920894e-06	6.25164283228e-06	3.83991859373e-06	9.48609510931e-06	0.0	2.08660951484e-05	7.82645682688e-06	1.33877206296e-06	3.78402866612e-06	2.2256571531e-06	1.06217329696e-05	2.49592990942e-05	5.14961147135e-06	1.01186168919e-05	5.03325420722e-06	6.34828937407e-06	1.30614604846e-06	2.23374836378e-06
Human_Diseases;Infectious_Diseases;Chagas_disease_American_trypanosomiasis	1.41457281598e-05	1.42285283913e-05	5.45872962683e-06	1.07702216296e-05	0.000192814962346	0.000109145525629	5.29128058691e-07	7.57067413573e-07	4.56498795631e-05	4.56156439358e-06	6.24753482688e-06	4.51223027394e-05	2.32841610659e-07	5.16720471621e-07	7.54475984253e-06	7.86802426955e-05	6.38512397686e-06	8.36363932893e-07	7.12949313551e-05	7.37363729931e-05	1.60261033171e-06	3.86836495625e-07	2.64960476729e-05	4.59839091827e-05	2.8270256449e-05	3.35726727185e-05	3.04057174115e-05	6.47986262691e-06	1.49477862329e-05	7.39618848521e-07	5.40063639135e-06	5.27435133986e-06	1.33877206296e-06	0.0	1.00154571889e-05	5.87585228107e-06	1.31898735051e-05	3.43307431423e-06	4.0755540259e-06	8.85852740471e-06	7.22999623158e-06	2.13337187915e-05	5.95666230341e-06
Human_Diseases;Infectious_Diseases;Epithelial_cell_signaling_in_Helicobacter_pylori_infection	0.00090853296728	0.000871617267294	0.000927984036562	0.000901369639294	0.00079095921086	0.000833438443863	0.000827556283793	0.00108386818043	0.000908553797676	0.000945933297764	0.00102917723715	0.000846595372377	0.000964197109737	0.000575109884914	0.000829257868574	0.00100334413837	0.000920038318483	0.000852673029584	0.00084082511596	0.000797534360712	0.00088873646284	0.000865353240713	0.000860871586655	0.000790781202701	0.000843966190934	0.000840906056907	0.000941440577424	0.000806382904682	0.00116161546475	0.000868497432875	0.000778673574244	0.000809017439387	0.000830612438493	0.000703408884269	0.000825718803798	0.000803183807959	0.000846789879025	0.000799715588866	0.000937658498647	0.000875786232057	0.000778194472439	0.000894492352188	0.00104539423425
Human_Diseases;Infectious_Diseases;Hepatitis_C	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01990617536e-07	1.01368097635e-06	2.08251160896e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06323211247e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.83081491585e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35382016154e-07	0.0
Human_Diseases;Infectious_Diseases;Influenza_A	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01990617536e-07	2.55109712382e-05	2.08251160896e-06	2.76098006273e-05	0.0	0.000294013948352	0.0	0.0	0.0	0.0	0.0	4.81365046246e-06	5.25300053171e-05	0.0	0.0	0.0	0.0	2.78116815419e-06	4.83081491585e-06	9.59979648431e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.74021428066e-06	1.90726350791e-07	0.0	0.0	0.0	4.35382016154e-07	0.0
Human_Diseases;Infectious_Diseases;Leishmaniasis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Human_Diseases;Infectious_Diseases;Measles	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.01990617536e-07	1.01368097635e-06	2.08251160896e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06323211247e-06	0.0	0.0	0.0	0.0	0.0	0.0	4.83081491585e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.35382016154e-07	0.0
Human_Diseases;Infectious_Diseases;Pathogenic_Escherichia_coli_infection	1.88609708798e-06	7.99355527599e-07	0.0	0.0	0.0	4.01270314811e-06	0.0	0.0	0.0	0.0	0.0	1.57770289299e-06	0.0	0.0	0.0	1.1402933724e-06	0.0	0.0	3.03382686618e-06	5.9076619312e-05	0.0	0.0	0.0	5.32632152695e-06	0.0	0.0	2.13124187464e-06	0.0	2.87457427555e-06	0.0	1.22741736167e-06	1.70140365802e-06	0.0	0.0	0.0	1.12997159251e-06	5.07302827117e-06	0.0	0.0	0.0	8.8170685751e-07	0.0	1.24097131321e-06
Human_Diseases;Infectious_Diseases;Pertussis	0.000355906520502	0.000275617785916	0.000251277650887	0.000317427804757	0.000132761757355	0.000963583782633	4.25066207148e-05	0.00025210344872	0.000219159820026	0.000191416757701	0.000245528118696	0.000660584201293	0.000457999448165	0.000266800003514	0.000486415105142	0.000169903712487	0.000267788229817	0.000464600164722	0.000956565610905	0.00106075352009	0.000281703282751	0.000576386378481	0.000285290777459	0.000661351589596	0.000343564645253	0.00041280481603	0.000428379616803	0.000737504364907	0.000273084556177	0.000401243225322	5.47428143305e-05	0.000346405784772	0.000474690322897	0.000622472715577	0.000633570402914	0.000624422302023	0.000576093090475	0.000341209441565	0.000274889092229	0.000138011830362	0.000506981443068	0.000527247621562	0.000277481185634
Human_Diseases;Infectious_Diseases;Shigellosis	7.54438835192e-07	3.1974221104e-07	0.0	0.0	0.0	2.14010834566e-06	0.0	0.0	0.0	0.0	0.0	6.31081157195e-07	0.0	0.0	0.0	4.56117348959e-07	0.0	0.0	1.82029611971e-06	2.36306477248e-05	0.0	0.0	0.0	3.19579291617e-06	0.0	0.0	1.13666233314e-06	0.0	1.14982971022e-06	0.0	4.90966944669e-07	6.80561463207e-07	0.0	0.0	0.0	4.51988637006e-07	2.02921130847e-06	0.0	1.40536345721e-07	0.0	5.29024114506e-07	0.0	4.96388525284e-07
Human_Diseases;Infectious_Diseases;Staphylococcus_aureus_infection	2.86686757373e-05	3.83690653248e-06	2.00740379825e-05	9.98693278383e-06	4.2144694556e-05	5.04263028946e-05	1.6579345839e-05	4.03769287239e-06	2.70667427498e-05	8.44734146959e-06	3.54026973523e-05	3.70760179852e-05	6.7524067091e-06	3.61704330135e-06	5.99142693377e-06	3.17001557527e-05	9.28745305725e-06	6.06363851347e-06	8.94978925522e-06	4.98869229746e-05	2.49294940488e-06	1.66339693119e-05	3.86608997491e-05	2.75193278892e-05	2.66496684997e-05	3.77444249498e-06	4.91606459084e-05	2.59194505076e-05	8.04880797154e-06	4.43771309112e-06	5.17970126625e-05	1.70140365802e-05	1.12839359593e-05	1.26134288871e-05	8.53168575353e-06	2.25994318503e-07	1.56249270752e-05	4.38670606819e-06	9.69700785472e-06	4.15746797517e-05	1.53416993207e-05	9.36071334731e-06	5.95666230341e-06
Human_Diseases;Infectious_Diseases;Toxoplasmosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44972902618e-05	0.0	2.76098006273e-05	0.0	0.000294013948352	0.0	0.0	0.0	0.0	0.0	1.75041834999e-06	5.25300053171e-05	0.0	0.0	0.0	0.0	2.78116815419e-06	0.0	9.59979648431e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.74021428066e-06	1.90726350791e-07	0.0	0.0	0.0	0.0	0.0
Human_Diseases;Infectious_Diseases;Tuberculosis	0.00131121469556	0.00157744819816	0.00146998306209	0.00157930613533	0.00181090857514	0.00141247150814	0.00133939949257	0.00172030951944	0.00166743254776	0.00156495448066	0.00155147114868	0.00149566234255	0.00155142365182	0.00189998117415	0.00148298911846	0.00155843895206	0.00153939534424	0.00156441873648	0.00144455666233	0.00135022895472	0.00163822389464	0.00149899142055	0.00153427113789	0.00140792432362	0.00157611181337	0.00158864298065	0.00147950810938	0.00149012840928	0.00179718383707	0.00152564877979	0.00140453368696	0.00144364100383	0.00151166491224	0.00142973216435	0.00150491517835	0.00160207372387	0.00152231432361	0.00147317033351	0.00152889490509	0.00137981630837	0.00156344259974	0.0015388577361	0.00165818586871
Human_Diseases;Infectious_Diseases;Vibrio_cholerae_infection	0.0	0.0	0.0	0.0	6.44706375645e-06	0.0	0.0	0.0	2.01990617536e-07	1.18262780574e-06	2.08251160896e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06323211247e-06	0.0	0.0	0.0	1.06526430539e-06	0.0	0.0	4.83081491585e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.76341371502e-07	4.35382016154e-07	0.0
Human_Diseases;Infectious_Diseases;Vibrio_cholerae_pathogenic_cycle	0.000648440178847	0.00063340932007	0.000697132599762	0.000661095785847	0.000572594773628	0.00090660339793	0.000843077373514	0.000953147873688	0.000525983568063	0.00059705809507	0.000582478497026	0.000743886914043	0.000803070715161	0.000420954944214	0.000726072182493	0.000464441490578	0.000596718858928	0.00062016385624	0.000856297632978	0.000953540396155	0.000618429520225	0.000631897415603	0.00063340551701	0.000841026169105	0.000633649888179	0.000676022516337	0.00067290410122	0.000647986262691	0.00115442902906	0.000677490865245	0.000781864859385	0.000692811569545	0.000628840363289	0.000785396172035	0.000675301474535	0.000654253552066	0.000723819673731	0.000619097734667	0.000603884677561	0.000677375351208	0.000566055802522	0.000647848440037	0.000939415284101
Human_Diseases;Metabolic_Diseases;Type_I_diabetes_mellitus	0.000738218400235	0.000577454433138	0.000586197126701	0.000608811255391	0.000433982902864	0.000409295721108	0.000443762065222	0.00067883711417	0.000584560847149	0.000615980139962	0.000718258253931	0.000537050064773	0.000594211790401	0.000723580900427	0.000638863634901	0.000478923216407	0.000636964488843	0.000669300237297	0.000556707229943	0.00066078292712	0.000680397119717	0.00066400484474	0.000595244542689	0.000607200654072	0.000597456757312	0.00065635568439	0.000538067531951	0.000767743723833	0.000619183298953	0.00061018555003	0.000403574828518	0.000584432156529	0.000643184349678	0.000663886807089	0.000636352474356	0.0006913166203	0.000701701270469	0.000585148444226	0.000613300612724	0.000446650978349	0.000613315290084	0.000747550921736	0.000625449541858
Human_Diseases;Metabolic_Diseases;Type_II_diabetes_mellitus	0.000498118240935	0.000486807516308	0.00049304654694	0.00048700983987	0.000418223413682	0.000499715298712	0.000431062991814	0.000548369163231	0.000540728883143	0.000486228974989	0.00054603454387	0.000461004785331	0.000480352242789	0.00032071117272	0.000423394169987	0.000419856019717	0.000489719660164	0.000521891094125	0.000448702993507	0.00049733761369	0.000456743944537	0.000487994239231	0.000455265422908	0.000450074169027	0.000440799922212	0.000433067612582	0.000603567698898	0.000499909401921	0.00061257177812	0.000485005059917	0.000424440923666	0.000432496809868	0.000469526487797	0.000412459124607	0.000504667759464	0.000501481392758	0.000522116069669	0.000444773850044	0.000650121135303	0.000477756489349	0.000602382125051	0.000488716313133	0.000527164613852
Human_Diseases;Neurodegenerative_Diseases;Alzheimers_disease	0.000478125611803	0.000445880513295	0.000464872458543	0.000458223974787	0.000586085851489	0.000430964318107	0.000428064599481	0.000541555556509	0.000534871155235	0.000604829649222	0.000523751669654	0.000590691963134	0.000485707599834	0.0017637392098	0.000446028449514	0.00050731652138	0.000472692662893	0.000436163791004	0.000450978363657	0.00044132422649	0.0007373788204	0.00043151611087	0.000453432363006	0.000414742902898	0.000455565279083	0.000480744780939	0.000477824428294	0.000415911182683	0.000583826035364	0.000431197788688	0.000401119993794	0.000433177371331	0.000430702097971	0.00038975495261	0.000422503916229	0.000406337784668	0.0004815318435	0.000430660100086	0.000470796758164	0.000436886465187	0.000398707840966	0.000475219470632	0.000530887527792
Human_Diseases;Neurodegenerative_Diseases;Amyotrophic_lateral_sclerosis_ALS	0.000192193293265	0.000120542813562	0.000108998504484	8.63575952484e-05	6.17246659645e-05	0.000196756211029	0.000137926047299	7.16690484849e-05	5.73653353802e-05	0.000119952248868	0.000191799319185	0.000171969615336	0.000132486876465	0.000381167467899	0.000124932346804	6.57949275874e-05	0.000100614074787	0.000131727319431	0.000150629503906	0.000239369709361	0.00015100150681	0.000129203389539	0.000157976435182	8.61088646857e-05	0.000108759457931	9.59503013197e-05	6.49318357807e-05	0.000164876504618	6.58277509101e-05	0.000105395685914	0.000100770965393	0.000105487026797	0.000138084775637	7.96748258033e-05	0.000191221043737	0.00012384488654	0.000150364557958	0.000139230236077	0.000106807622748	8.94912598044e-05	0.000255342305935	0.000134097660975	8.66197976621e-05
Human_Diseases;Neurodegenerative_Diseases;Huntingtons_disease	0.000504719580743	0.000240126400491	0.000284734380858	0.000230091098451	0.000486156363264	0.000308175601775	0.0002019505424	0.000186743295348	0.000290260517399	0.000342455223177	0.000256357179063	0.00044096795859	0.000252865989175	0.00166022287532	0.000394990368226	0.000300809391639	0.000265466366553	0.000305691017472	0.000382413876481	0.000484209476065	0.000531176291054	0.000295929919153	0.000332450409481	0.000325615789348	0.000315114323477	0.000409030373535	0.000261716502206	0.000429110902849	0.000148328032618	0.000238342173936	0.000176502616608	0.000298766482348	0.000318627750985	0.000392067414573	0.000350541001612	0.000332437642518	0.000388796886703	0.000333198934831	0.000214880072607	0.000155024229582	0.000300309355668	0.000395979943692	0.000202774712579
Human_Diseases;Neurodegenerative_Diseases;Parkinsons_disease	8.48743689591e-06	0.0	8.80440262392e-07	0.0	0.0	0.0	5.29128058691e-07	0.0	0.0	9.79891610472e-05	0.0	0.000110912513377	0.0	0.00117657251388	2.21904701251e-07	0.0	0.0	1.46363688256e-06	4.55074029926e-07	8.31448716243e-06	0.000210120021268	5.80254743437e-07	3.33283618527e-07	3.55088101797e-07	1.08039196621e-06	1.11246726168e-05	0.0	3.83991859373e-06	0.0	1.8490471213e-07	3.68225208501e-07	3.57294768184e-06	0.0	0.0	0.0	0.0	3.99754627769e-05	3.81452701582e-07	0.0	1.50997626217e-06	5.29024114506e-07	0.0	0.0
Human_Diseases;Neurodegenerative_Diseases;Prion_diseases	4.39460621499e-05	2.07832437176e-05	3.76828432304e-05	1.93863989333e-05	3.60558010083e-05	8.27954416227e-05	0.000118348309127	1.81696179257e-05	9.29156840665e-06	1.82462575743e-05	1.79095998371e-05	5.90060881977e-05	2.46812107298e-05	2.03243385504e-05	4.92628436777e-05	3.0901950392e-05	2.10902579842e-05	2.7181827819e-05	6.143499404e-05	0.000108744739993	3.09837997464e-05	2.63048817025e-05	6.53235892313e-05	5.43284795749e-05	5.50999902765e-05	3.0394194828e-05	2.42961573709e-05	2.63994403319e-05	2.84582853279e-05	2.32979937284e-05	7.26631078109e-05	7.23096554658e-05	3.34693015741e-05	3.48971532542e-05	4.63678573561e-05	1.76275568432e-05	3.51053556365e-05	7.22852869497e-05	4.2723049099e-05	7.21768653316e-05	2.94490090408e-05	1.17553144362e-05	3.0527894305e-05
Metabolism;Amino_Acid_Metabolism;Alanine_aspartate_and_glutamate_metabolism	0.011749819029	0.0117574007132	0.0112891811324	0.0121586011088	0.0098105207962	0.00959183184848	0.0100631337962	0.0121890377143	0.0111543258816	0.0115122059016	0.0116027134293	0.0108235151568	0.0130074637378	0.0122278454806	0.012584881322	0.0103946863241	0.0120123530865	0.0129642682328	0.0111022894168	0.0112672241166	0.0124408859372	0.0130439332142	0.0114376272206	0.0123135676501	0.0120276436291	0.0126866958451	0.0111581878761	0.0136840298986	0.0114951350705	0.0121974242404	0.009656215126	0.0123668226287	0.0122893537786	0.0127101318419	0.0125050401861	0.0133558122349	0.0123570851841	0.0118641326509	0.0117146881702	0.0102999507446	0.0126449107263	0.0132819814758	0.012024019248
Metabolism;Amino_Acid_Metabolism;Amino_acid_related_enzymes	0.0147138206027	0.0145471515046	0.0147241307721	0.0147781148313	0.0138293099278	0.0132591750123	0.0143677669297	0.0164578885037	0.0151559620056	0.0153432442049	0.0156132142859	0.0143589895696	0.0154141146256	0.0170245616187	0.0147750807234	0.0147986133576	0.0148943658633	0.0143908960113	0.0137835856011	0.0138092691653	0.0155243082154	0.0144703927918	0.014280203203	0.0141136867821	0.0144023451708	0.0145840484909	0.0145096367653	0.0142496979064	0.0169720614377	0.0146146835421	0.0138661339348	0.014573032752	0.014437317927	0.0137358138342	0.0141548085508	0.0142021609577	0.0144021243407	0.0143462453801	0.0145119235954	0.014467283898	0.0138456191249	0.014986066687	0.0161437958136
Metabolism;Amino_Acid_Metabolism;Arginine_and_proline_metabolism	0.0127860407691	0.0128587527592	0.0130981336956	0.0130597749259	0.0131934384173	0.0114688406244	0.0123771871729	0.0106198893218	0.013020517197	0.0128095486045	0.012913446236	0.0123709261542	0.0130863970438	0.011264161801	0.0132106525796	0.0135252477487	0.0131011134689	0.0132201955963	0.0124737308516	0.0119109404648	0.0128050346182	0.0140226295482	0.0130798822509	0.0127538768963	0.0133098888277	0.0133974829634	0.0127365856084	0.0133014780087	0.00870277361923	0.01352725893	0.0116349346548	0.0129042960442	0.0131178624324	0.0128221811351	0.0131447311462	0.013165751013	0.0129530645454	0.0126886426654	0.0132142109791	0.0124487476307	0.0128586364686	0.0136067764599	0.0108155613832
Metabolism;Amino_Acid_Metabolism;Cysteine_and_methionine_metabolism	0.00930449415442	0.00944102826537	0.00966036664702	0.00954006649731	0.00884453574336	0.0095031511089	0.00955393622772	0.0103135293751	0.00939094779048	0.00918597700769	0.0097846807947	0.00938622782124	0.00961030463832	0.00822705110899	0.00929425650719	0.00904161420842	0.00949429237637	0.00917470325285	0.00934039446424	0.008886217556	0.00882593123235	0.00919026804481	0.00919796130411	0.00888643483556	0.00929983397977	0.00907614361635	0.0101130268608	0.00912556653799	0.0108098365632	0.00951112858255	0.00907662864782	0.00917141641855	0.00927616037112	0.00894586421434	0.0092040196852	0.00938464007015	0.00912069606818	0.00942207245541	0.00937180675072	0.00940191752892	0.00911173500688	0.00951048476087	0.0102149312676
Metabolism;Amino_Acid_Metabolism;Glycine_serine_and_threonine_metabolism	0.00862776251925	0.0082368790986	0.00828617548548	0.00833517243027	0.0085909512356	0.00815769174334	0.00800270913566	0.00920392090261	0.00848279797403	0.00778726620715	0.00859181814509	0.00819963747543	0.0085897598588	0.00793596524331	0.00889149947442	0.00845630162037	0.00842507434316	0.00844978481401	0.00844147156379	0.00847727606898	0.00780613685794	0.00853458018473	0.00847640226999	0.008814707039	0.00860910338271	0.00877538014596	0.00794669053658	0.00888293168185	0.00940733177416	0.00854574108052	0.00787916026978	0.00853390046789	0.00837994810154	0.00865785758808	0.00830986192394	0.00855704887579	0.00855799577234	0.00803625479057	0.00818806911072	0.00794599841694	0.00825489228275	0.00909491262645	0.00915663093166
Metabolism;Amino_Acid_Metabolism;Histidine_metabolism	0.00785521715202	0.00701370527026	0.00696938902905	0.0070527327675	0.00588425896852	0.00586255929939	0.00555408085606	0.00574487988999	0.00698645147933	0.00710573469739	0.00739728948619	0.00621898926357	0.00737083402701	0.00515273654301	0.00732951228231	0.00586030972877	0.00727768691338	0.00759836633033	0.00663528273901	0.00633892125218	0.00746228790788	0.00727523397322	0.00704394927757	0.00661422607217	0.00696780792071	0.00731248569685	0.00680477114014	0.00800311033406	0.00422131232364	0.00716986511756	0.00572528828352	0.00676835389196	0.00718480715562	0.00716863208415	0.00717329300443	0.00765284560746	0.00761684756747	0.00703303418541	0.00733543510123	0.00587491497575	0.00715046627304	0.00809179246123	0.00557816605288
