kegglevel3	SRR6000915	SRR6000939	SRR6000948	SRR6000918	SRR6000925	SRR6000937	SRR6000938	SRR6000930	SRR6000927	SRR6000872	SRR6000881	SRR6000883	SRR6000885	SRR6000887	SRR6000904	SRR6000913	SRR6000917	SRR6000919	SRR6000922	SRR6000935	SRR6000936	SRR6000941	SRR6000875	SRR6000876	SRR6000897	SRR6000889	SRR6000914	SRR6000916	SRR6000933	SRR6000929	SRR6000879	SRR6000882	SRR6000880	SRR6000884	SRR6000886	SRR6000888	SRR6000898	SRR6000924	SRR6000923	SRR6000926	SRR6000928	SRR6000934
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Chlorocyclohexane_and_chlorobenzene_degradation	7.68666798682e-05	7.30706769983e-05	0.00011375917863	3.89662154568e-05	0.000235272129723	6.95033791424e-05	8.58596399961e-05	8.63920951084e-05	6.01314682401e-05	0.000135499892032	7.4975324225e-05	6.57309178557e-05	9.52806544249e-05	7.067720643e-05	6.7986063936e-05	5.55280843025e-05	4.98426945298e-05	0.000144268844614	7.81422242323e-05	5.25306026254e-05	3.68880019589e-05	8.73442780184e-05	0.000112296388083	6.65086640885e-05	5.5213101681e-05	9.3438793678e-05	0.00017615719698	7.07224943477e-05	7.68127349166e-05	8.8519331245e-05	4.44913534704e-05	9.13830664783e-05	3.57576305732e-05	0.000252887685487	0.000129826718871	9.50684469918e-05	0.000143524595859	6.06577291121e-05	6.16964759401e-05	8.24926366684e-05	0.000386318289183	0.000214564549034
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Dioxin_degradation	0.000368960063367	0.000539356772339	0.000507853476027	0.000538851861713	0.000571448344109	0.000528960813377	0.000589281270189	0.000803699266886	0.000301960499955	0.00048963506802	0.000569787760544	0.000538396475186	0.000574994085525	0.000552940176061	0.000364008717324	0.000641589969932	0.000551480119346	0.000742241804403	0.000570445321413	0.000533469565851	0.00035686715053	0.000565671988096	0.000594144492004	0.000547881591553	0.000449389880304	0.000654298348934	0.00055269373118	0.000354603577765	0.000543005728341	0.000501150554597	0.000631394871711	0.000509924962102	0.000784946917128	0.000407892558535	0.000512268077471	0.000302151471582	0.000493229697357	0.000472431491706	0.00035597644905	0.00052353311212	0.000399764441149	0.000283167670657
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Drug_metabolism_-_cytochrome_P450	0.000187957333868	0.000275319872261	0.000245203607719	0.00020017120103	0.00051550434229	0.00023966970524	0.000281669034807	0.000385170953005	0.000246855501196	0.000327480565753	0.000248332601902	0.000216320505946	0.00019056130885	0.000195622884544	0.00022324788852	0.000421921784989	0.000198247110288	0.000270451629883	0.0002590807924	0.000222663500318	0.000170000298502	0.000265947017468	0.000198994029636	0.000201467851071	0.000149448436037	0.00029443425702	0.00043309691375	0.000400973181166	0.000391205354482	0.000511510594846	0.00025744736305	0.000299057338696	0.000235069771041	0.000508454749067	0.000332544101589	0.000313666988905	0.000337827203909	0.000140331856775	0.00025869759961	0.000285988870404	0.00092346250825	0.000393795676265
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Drug_metabolism_-_other_enzymes	0.00359653704626	0.00317657882169	0.00308452277098	0.00359215105274	0.0030584807749	0.00329355796402	0.00333314534808	0.00313638496516	0.00319199428621	0.00305407849277	0.00323659951949	0.00323833953419	0.00314198991829	0.00340045388953	0.00333394754605	0.00331052786509	0.00341065291682	0.00279016281188	0.00331314529325	0.00327476250015	0.00364353958823	0.00348188360074	0.00344774061177	0.00349909086332	0.00345134114116	0.00333901941656	0.00287482321727	0.00325967692917	0.00298149265395	0.00292323616708	0.00337612903327	0.00338085412458	0.00345478626083	0.00282184119565	0.00313497635563	0.00358099874213	0.00306825891204	0.00336750633613	0.0035238766889	0.00332785086022	0.00223431456504	0.00295743867337
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Ethylbenzene_degradation	0.000498443815764	0.000426757315242	0.000381069349424	0.000580488139043	0.000492853566376	0.000381266132699	0.000365984436674	0.000444698724792	0.000450986011801	0.000413720038868	0.000364686399958	0.000328322894151	0.000335429442826	0.000430900211391	0.000454859142048	0.000682529520395	0.000486227123126	9.74800831992e-05	0.000408493259224	0.00027968996533	0.000481485499254	0.000451798244721	0.000454981494944	0.000399676153433	0.000430512968513	0.00033480344458	0.000431835343946	0.000480898802907	0.00049420424903	0.000408959310352	0.000489231093825	0.000571396972458	0.000321754936067	0.000405555228709	0.000371179281783	0.000716775524291	0.000491645977679	0.000368013134604	0.000573288541285	0.000529363743507	0.000420894108524	0.000553702861307
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Fluorobenzoate_degradation	2.97400844728e-05	1.25110507886e-05	4.86941862308e-05	2.08598583816e-06	0.000160888802788	2.59802294631e-05	3.95324961133e-05	1.68521585409e-06	2.14090366799e-06	7.76695098251e-05	1.55014879576e-05	1.1056504265e-07	4.0955104184e-05	3.41848640532e-07	4.316575488e-06	1.37483564986e-05	1.34840139791e-05	3.60881926609e-06	2.07576352675e-05	4.61417455493e-06	4.85368446828e-07	3.22557707205e-05	2.27611496276e-05	6.24168901769e-07	5.5213101681e-06	1.85970414602e-05	0.000100757375021	2.13087795782e-05	4.45164713721e-05	9.41583404947e-05	1.68001204511e-06	3.42753027443e-05	3.82434551585e-07	0.000201409421286	6.43398277455e-05	4.52114913086e-05	7.93839488823e-05	4.6395430199e-06	3.5124231352e-06	1.73479279556e-05	0.000370877378408	0.000165785665837
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Metabolism_of_xenobiotics_by_cytochrome_P450	0.000171302886563	0.000268104910457	0.000216763813062	0.000192411333712	0.000426665495049	0.000227473198804	0.000256034681859	0.000376050961324	0.000245366176905	0.000281189267977	0.00024481234368	0.000212892989623	0.000169402253439	0.000183572719966	0.00022223619114	0.000414818467465	0.000180188162994	0.000263653621498	0.000246257816348	0.000222190251645	0.000169029561608	0.000222166151142	0.000173455657507	0.000198485710763	0.000149000762239	0.000277878354257	0.000377545790043	0.000400690008016	0.000389062850513	0.000503511070096	0.000254666653458	0.000264782035952	0.000203837615995	0.000407892558535	0.000296255187399	0.000276503273907	0.000298630141868	0.000138556229199	0.000257934029363	0.000277278914875	0.000773929477593	0.000310183667504
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Naphthalene_degradation	0.00139943111336	0.00130636861608	0.00142826321699	0.0016420880518	0.00179180158011	0.0012774587426	0.00130976101185	0.00162291243267	0.00126220233643	0.00142747246815	0.00115439766097	0.00112527572158	0.00133321520609	0.00140944194491	0.0012907909639	0.0018481610122	0.00149728738559	0.00110220054469	0.0013653989915	0.00103724277752	0.00143729731317	0.0015445802658	0.00147633525688	0.00129910354088	0.00125542655255	0.00138729393429	0.00159975461626	0.00139207920806	0.00118234478332	0.00135113284417	0.00149289346215	0.00172978511567	0.00138779124861	0.0016308861376	0.0013744947642	0.00179399982661	0.00154402770401	0.00109441664792	0.00152637692332	0.00147673336933	0.00145864890849	0.00169237709879
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Nitrotoluene_degradation	0.000536419615937	0.000743524840423	0.000960799029175	0.000561130190465	0.000866819014951	0.000825686778177	0.000834876902293	0.000938070448664	0.000748199290579	0.00077736989851	0.000752408875646	0.000760024103179	0.00117549586668	0.000818642031914	0.00071021156076	0.000445217611278	0.000751252207405	0.00123316711364	0.000741182184876	0.000692481119744	0.000369365388036	0.00075768442998	0.000610324831792	0.000678610300424	0.000628757848468	0.00109348335854	0.00102468904722	0.000568611686287	0.000756065845336	0.000821197114453	0.000606947799882	0.00094235793539	0.000722546346128	0.000847937654178	0.00079090020022	0.000551109104619	0.00095963514266	0.00101668998276	0.00033948333172	0.000963493841018	0.000777771235297	0.000662392218993
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Polycyclic_aromatic_hydrocarbon_degradation	0.00117285742366	0.00109782551797	0.00111895057636	0.00115822277678	0.00112166869974	0.00114371486038	0.001064783075	0.00111655463368	0.00111159441753	0.00108602353703	0.00108528943378	0.00117176832201	0.000976886328167	0.00110946976285	0.00115360479917	0.00105312410779	0.00114774642798	0.00119166569208	0.00115923954226	0.00119069365951	0.00122555532824	0.00106378806987	0.00115665279726	0.00118044209745	0.00118073964068	0.000997323046599	0.00110084581106	0.00101106973401	0.000934290434823	0.00096892604282	0.00118162778221	0.00108275894259	0.00113627679185	0.00107021201976	0.00109315140074	0.00107657001156	0.00111919490026	0.00112683617075	0.00114657708257	0.00113107050608	0.000750140131806	0.0011075933337
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Styrene_degradation	0.000107613351815	0.000152051482283	0.000241857749524	0.000123073164451	0.000335948568397	0.000123552280951	0.000154114965317	0.000166588543694	7.75379458886e-05	0.000220457244656	0.000100111203104	8.99446621962e-05	0.000131432782841	0.000171522555387	0.000115738180272	8.38649746412e-05	0.000139896645033	0.000169572542492	0.000122562146801	5.35954121381e-05	5.90936084013e-05	0.00018483643896	0.000150936005488	9.53591377703e-05	0.000108560895873	0.000258997821311	0.000223424012308	8.23325935199e-05	9.53017506559e-05	0.000223724413487	0.000102364871852	0.0001465748195	0.00011422045274	0.000259671642785	0.000179828254371	0.000168807015305	0.000203408996201	0.000116790471822	9.72788494401e-05	9.91207335884e-05	0.000408149816139	0.00024164308291
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Toluene_degradation	0.000875639594832	0.00079802082852	0.000668454669387	0.00109572664107	0.00100477248434	0.000750836985254	0.000869220758291	0.000701991533575	0.000887637277303	0.000993171021378	0.000820775995841	0.000908236542852	0.000684878382488	0.000785653638103	0.000925028637781	0.000846669621036	0.000697155627513	0.000584544795078	0.000951379808899	0.000784054737834	0.00133646201834	0.000987823917705	0.00078957643191	0.00107620589085	0.00105501791591	0.000612738497135	0.000902695247166	0.00111456952053	0.00115933270365	0.0017753699354	0.000829288704335	0.00109696935538	0.000650457433154	0.00149811440192	0.00116744982419	0.00110424651059	0.000943896928356	0.000702747571743	0.00149155812007	0.00094427435237	0.00158058777563	0.00137275033979
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Xylene_degradation	0.000348828313878	0.00051372063146	0.000499787567878	0.000531509191563	0.000488585204081	0.000517349070948	0.00056173206196	0.000786054065591	0.000283623194625	0.00045447797452	0.000524641992827	0.000521203611054	0.000568373767574	0.000550974546378	0.0003338601354	0.000613329459352	0.000547868329888	0.000727512786235	0.000566761372492	0.000515131179799	0.000352984202956	0.000547985677858	0.000502435775069	0.000518060188468	0.000432378276002	0.000602419407056	0.00054558688795	0.000307384454913	0.000453576025603	0.000395124066728	0.000623168605835	0.000472136973051	0.000753714762082	0.000384633276371	0.000508670469599	0.000295673993087	0.000486003976324	0.000463725188755	0.000331847629252	0.000498770924498	0.000253629888461	0.00027278652372
Organismal_Systems;Circulatory_System;Cardiac_muscle_contraction	0.0	4.6052947688e-07	1.79242403304e-07	1.01796108902e-05	1.70734491816e-07	5.26287606487e-06	1.79131623013e-06	7.28608031035e-06	9.94123964094e-05	2.89489311164e-05	1.31546491433e-05	8.70699710872e-05	3.33612100643e-05	0.0	1.821055284e-06	3.32251948715e-05	0.0	4.1963014722e-08	2.12535514685e-07	0.0	0.0	5.93651151013e-05	1.81123206586e-07	2.0805630059e-07	6.71510696121e-07	0.0	6.45923739703e-05	6.37139588718e-07	0.0	0.0	1.73794349494e-07	0.0	1.33852093055e-06	0.0	6.10029160958e-05	5.75121575401e-05	1.78168463826e-06	3.43669853326e-07	4.1538221425e-05	6.47847931951e-07	9.97379404086e-07	1.1256665353e-05
Organismal_Systems;Circulatory_System;Vascular_smooth_muscle_contraction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Bile_secretion	0.0	0.0	0.0	0.0	9.33348555262e-06	0.0	1.23539050354e-07	0.0	1.86165536347e-07	1.0796804146e-06	4.32312413159e-07	0.0	0.0	0.0	0.0	0.0	1.60523975941e-07	0.0	7.08451715615e-08	0.0	0.0	0.0	0.0	0.0	7.4612299569e-08	3.11840634241e-06	2.01851168657e-06	2.83173150541e-07	1.58703997762e-07	2.62279499985e-07	5.79314498313e-08	7.45115277051e-07	0.0	0.0	5.21392445263e-08	0.0	9.89824799031e-07	0.0	0.0	0.0	5.54099668937e-07	0.0
Organismal_Systems;Digestive_System;Carbohydrate_digestion_and_absorption	9.65408895964e-05	0.000151207178242	6.71561537711e-05	7.51789296072e-05	9.39039704989e-05	0.000114279594551	8.11033865575e-05	0.000206091985921	0.000113560977172	0.000120924206435	0.000163722886755	0.000102327946973	8.76218552273e-05	6.67459470639e-05	6.4950971796e-05	0.000248768872865	7.13529073059e-05	2.97937404526e-05	6.30522026897e-05	8.87341260564e-05	4.02855810867e-05	0.000114453622399	0.000143932574834	8.39853933381e-05	0.000176458088481	7.01924918527e-05	0.000122498427979	0.000123675873499	0.000172193837571	0.000209758030113	0.000157631474991	8.41980263067e-05	7.40010857317e-05	7.62767635667e-05	0.000144529985827	7.1710266967e-05	0.000125014872118	0.0001308236575	5.17700627319e-05	0.000129065704665	0.000154889327457	0.000160720166429
Organismal_Systems;Digestive_System;Fat_digestion_and_absorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Gastric_acid_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Mineral_absorption	2.18704005816e-05	2.88598472178e-05	1.18897460858e-05	4.80611137112e-05	5.8163550212e-05	3.64224438775e-05	2.24841071644e-05	2.75582357317e-05	1.31246703125e-05	3.26603325416e-05	2.27272811489e-05	9.78500627457e-06	0.000128836579723	2.1194615713e-05	1.3691637876e-05	3.46000305214e-05	1.89418291611e-05	3.21017062623e-05	1.16894533076e-05	4.61417455493e-06	7.15918459072e-06	2.17454634071e-05	2.02857991376e-05	1.51881099431e-05	5.10348129052e-05	8.34031950851e-05	2.94786810893e-05	4.03521739521e-06	1.1982151831e-05	7.60610549957e-06	1.87118582955e-05	1.26137371901e-05	5.80025736571e-06	1.53921720202e-05	5.90737640483e-05	9.48721597647e-06	5.61230661051e-05	9.81177431247e-05	2.33652495516e-05	3.38320586685e-05	7.27717565203e-06	1.61345536726e-05
Organismal_Systems;Digestive_System;Pancreatic_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Protein_digestion_and_absorption	0.000429812851596	0.000271635636446	0.000146978770709	0.000493961446476	8.61640068699e-05	0.000222878624461	0.000277715785196	0.000150430297564	0.000413566738995	0.000265466421939	0.000233695738771	0.000305491212843	0.000172063361635	0.000336037213643	0.00035274515316	0.000429407001305	0.000347694931889	8.75768117248e-05	0.000414019182605	0.000420954694012	0.000767731540771	0.0002457237365	0.000374864663231	0.000442188990853	0.000468341404394	0.000142312725808	0.000155467452193	0.000497747605364	0.000334468675283	0.000414860599101	0.000405983600418	0.000346797938947	0.000466060240198	0.000293249381007	0.000284315300402	0.000451068047874	0.000182919622861	0.000234268283351	0.000781590504607	0.000274471573836	6.27979624795e-06	0.000408054119045
Organismal_Systems;Digestive_System;Salivary_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;Adipocytokine_signaling_pathway	0.0010040252518	0.000774610580112	0.000475828833303	0.0010669400365	0.000612879914123	0.000731539773016	0.000752167508081	0.000679687206094	0.000909884058896	0.000786209781905	0.000683794719786	0.000778986007994	0.00093002486189	0.000831803204575	0.000825814848048	0.00109627867124	0.000841145633932	0.000460376234515	0.000891303103415	0.00081872020308	0.00135381394032	0.000910917462122	0.000918053159782	0.00103979603825	0.000982867822222	0.000600831854736	0.000672584914897	0.000904384249541	0.000727181717744	0.000833655390703	0.000861035138842	0.000883706718582	0.000897446414386	0.000758206992105	0.00072212853669	0.00108304749006	0.00072494768281	0.000676113158111	0.00133578978972	0.000923975117169	0.000298659721557	0.000917418226267
Organismal_Systems;Endocrine_System;GnRH_signaling_pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.93521001966e-08	0.0	0.0	0.0	0.0	7.93519988808e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;Insulin_signaling_pathway	0.000937041430774	0.00094124549583	0.00090499489428	0.000907070081865	0.000994243857343	0.000957342217514	0.000908506176304	0.00107754684318	0.000968153871773	0.000969013172101	0.000932065562771	0.000909618605885	0.000854540256239	0.000930511999528	0.000899264077836	0.001158299035	0.000935453469798	0.000866662143054	0.000969728708334	0.000964954042821	0.000874633941185	0.000894028485542	0.000973537235399	0.000953868786104	0.00095041147191	0.000872756887794	0.000982132092498	0.000983247971967	0.000838829980169	0.000950041918821	0.00108974850278	0.000988980862725	0.000999747656935	0.00101308995915	0.0009406441105	0.000945384714786	0.000976759111684	0.00099080018714	0.000914604441596	0.00112056097296	0.000787080109735	0.00104930882199
Organismal_Systems;Endocrine_System;Melanogenesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.69399779291e-08	0.0
Organismal_Systems;Endocrine_System;PPAR_signaling_pathway	0.00134589896131	0.00117542473482	0.000940425142666	0.00141596718694	0.00109201780966	0.00113485986256	0.00116417024101	0.0010947955231	0.00130678898239	0.00120640790326	0.00102705077583	0.00118674988529	0.00136657641616	0.00126150694572	0.00123143805094	0.00150941678402	0.00124919758078	0.000862214063493	0.00130900623494	0.00122961836281	0.00164770453487	0.00126703566785	0.00125765917213	0.00137955197711	0.00132556211414	0.00106241269171	0.00114769210312	0.00125799672128	0.0010773620888	0.00119068336006	0.00123359229271	0.00131081743989	0.00131372642379	0.0012606758965	0.00119602213019	0.00147097647988	0.0011800691254	0.00108170086334	0.00168749024539	0.0012977113908	0.000738282398891	0.00136787245148
Organismal_Systems;Endocrine_System;Progesterone-mediated_oocyte_maturation	0.000469069763101	0.000384618868108	0.000424983738233	0.000453243002915	0.00032024099515	0.000458538519366	0.000416079521593	0.000437908296204	0.000452754584396	0.000433086806305	0.000433732868231	0.000448396530469	0.000466278079965	0.000417055341449	0.000425182685568	0.000448807459919	0.000439996218055	0.000398648639859	0.000433430759613	0.000425095619894	0.000448723129093	0.000411351682784	0.00049036089463	0.000404253392046	0.000487740602282	0.000408454532558	0.000440960698863	0.000418813089651	0.000386602938547	0.000367584719229	0.000457484659318	0.000424236705241	0.00045159146633	0.000431778929188	0.000432025780145	0.000414296907331	0.00042908905038	0.000461262221473	0.00043187533158	0.000453925450987	0.000283551270584	0.000428253579651
Organismal_Systems;Endocrine_System;Renin-angiotensin_system	0.0	0.0	0.0	0.0	0.0	8.35377153153e-08	0.0	0.0	0.0	6.74800259123e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.44969756047e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.93894879419e-07	5.72783088877e-08	0.0	7.19831035501e-08	3.69399779291e-08	0.0
Organismal_Systems;Environmental_Adaptation;Circadian_rhythm_-_plant	1.41837325947e-05	1.76536299471e-06	2.40184820427e-05	5.84076034684e-07	7.990374217e-05	1.18623555748e-05	1.61836155964e-05	4.95651721792e-08	9.30827681735e-08	3.80587346146e-05	1.23517832331e-07	5.52825213252e-08	2.02503843192e-05	1.70924320266e-07	4.04678952e-07	5.34658308277e-06	6.74200698953e-06	0.0	9.06818195987e-06	4.73248672301e-07	2.42684223414e-07	1.57292185311e-05	1.13503876127e-05	6.93521001966e-08	2.98449198276e-07	9.18512413582e-06	5.02945828571e-05	1.41586575271e-07	7.93519988808e-08	1.31139749993e-07	1.73794349494e-07	1.71376513722e-05	6.37390919308e-08	9.85099009291e-05	3.19092176501e-05	2.26384601921e-05	3.7811307323e-05	8.59174633316e-07	1.52714049357e-07	8.35004001181e-06	0.000147649091783	8.29241014336e-05
Organismal_Systems;Environmental_Adaptation;Plant-pathogen_interaction	0.00148489954074	0.00155336592552	0.00154877385948	0.00138976720481	0.00137851028692	0.00164936865119	0.00155677734304	0.00158603594456	0.00153540026102	0.00146269704168	0.00157275255907	0.00165991298531	0.00167026727587	0.00149755343201	0.00158694851027	0.00143425910183	0.00151743314457	0.00144671689556	0.0015240921758	0.00170570652714	0.00121548393297	0.00138061947171	0.00149112698542	0.00142067777253	0.00154887672675	0.00161357683816	0.00151922441043	0.00139391983354	0.00150848149872	0.00139657276755	0.00159705420895	0.00140699053315	0.00158117565353	0.00136944724544	0.00158211323591	0.00135601759388	0.00168695840499	0.00167378674232	0.00127730030882	0.00152409825147	0.001198369824	0.0013035843849
Organismal_Systems;Excretory_System;Aldosterone-regulated_sodium_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Excretory_System;Endocrine_and_other_factor-regulated_calcium_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Excretory_System;Proximal_tubule_bicarbonate_reclamation	0.000312408148893	0.000278466823687	0.000204455834702	0.000332506142602	0.000430706211355	0.000226804897081	0.000311318406892	0.000268990189417	0.000288091167497	0.000341044050961	0.000249567780225	0.000204268916297	0.000238396351296	0.000271171434102	0.000254677953792	0.000409013605832	0.000295524639708	5.65661438453e-05	0.000308672412493	0.000304062271953	0.000418872969613	0.000334662681835	0.000307064209565	0.000349881345492	0.000285317433552	0.000170435081187	0.00034995946366	0.000347170282564	0.000246308604526	0.000360437602855	0.000372093702266	0.000350470292813	0.000332144408052	0.000503038984837	0.000289268528632	0.00046376128856	0.000317931725449	0.000140389135084	0.000511286637246	0.00032889080012	0.000612021554329	0.000491728664836
Organismal_Systems;Excretory_System;Vasopressin-regulated_water_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Antigen_processing_and_presentation	0.000469069763101	0.000384618868108	0.000424983738233	0.000453243002915	0.00032024099515	0.000458538519366	0.000416079521593	0.000437908296204	0.000452754584396	0.000433086806305	0.000433732868231	0.000448396530469	0.000466278079965	0.000417055341449	0.000425182685568	0.000448807459919	0.000439996218055	0.000398648639859	0.000433430759613	0.000425095619894	0.000448723129093	0.000411351682784	0.00049036089463	0.000404253392046	0.000487740602282	0.000408454532558	0.000440960698863	0.000418813089651	0.000386602938547	0.000367584719229	0.000457484659318	0.000424236705241	0.00045159146633	0.000431778929188	0.000432025780145	0.000414296907331	0.00042908905038	0.000461262221473	0.00043187533158	0.000453925450987	0.000283551270584	0.000428253579651
Organismal_Systems;Immune_System;Complement_and_coagulation_cascades	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Cytosolic_DNA-sensing_pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Fc_epsilon_RI_signaling_pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Fc_gamma_R-mediated_phagocytosis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.93521001966e-08	0.0	0.0	0.0	0.0	7.93519988808e-08	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Hematopoietic_cell_lineage	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Immune_System;Leukocyte_transendothelial_migration	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
