PID	Study	Species	WGSID	abWGS	16SID	ab16SrRNA
132538	Gopalakrishnan	s__Faecalibacterium_prausnitzii	ERR2162223	3.52035947363646	Wargo.132538	2.2625
132538	Gopalakrishnan	s__Methanobrevibacter_smithii	ERR2162223	0	Wargo.132538	0
132538	Gopalakrishnan	s__Parabacteroides_distasonis	ERR2162223	5.60891378432042	Wargo.132538	0.6875
132538	Gopalakrishnan	s__Roseburia_hominis	ERR2162223	0.256178178064238	Wargo.132538	0.0875
132538	Gopalakrishnan	s__Roseburia_intestinalis	ERR2162223	0.507235193112356	Wargo.132538	0.175
132538	Gopalakrishnan	s__Roseburia_inulinivorans	ERR2162223	0	Wargo.132538	0
132538	Gopalakrishnan	s__Ruminococcus_bromii	ERR2162223	0	Wargo.132538	0
133270	Gopalakrishnan	s__Akkermansia_muciniphila	ERR2162224	25.2476807029566	Wargo.133270	38.8875
133270	Gopalakrishnan	s__Bacteroides_fragilis	ERR2162224	0	Wargo.133270	0
133270	Gopalakrishnan	s__Bacteroides_ovatus	ERR2162224	3.9680215725677	Wargo.133270	3.8875
133270	Gopalakrishnan	s__Bacteroides_vulgatus	ERR2162224	0.00383024283739589	Wargo.133270	0.025
133270	Gopalakrishnan	s__Clostridium_scindens	ERR2162224	0.0294818691505041	Wargo.133270	0.1125
133270	Gopalakrishnan	s__Faecalibacterium_prausnitzii	ERR2162224	1.16973416114582	Wargo.133270	1.0625
133270	Gopalakrishnan	s__Methanobrevibacter_smithii	ERR2162224	0	Wargo.133270	0
133270	Gopalakrishnan	s__Parabacteroides_distasonis	ERR2162224	0	Wargo.133270	0.4625
133270	Gopalakrishnan	s__Roseburia_hominis	ERR2162224	0.646560991966891	Wargo.133270	0.2
133270	Gopalakrishnan	s__Roseburia_intestinalis	ERR2162224	0	Wargo.133270	0
133270	Gopalakrishnan	s__Roseburia_inulinivorans	ERR2162224	0	Wargo.133270	0
133270	Gopalakrishnan	s__Ruminococcus_bromii	ERR2162224	3.5520051971295	Wargo.133270	0.825
FP10	Frankel	s__Akkermansia_muciniphila	SRR5930498	0.13283835043177	SRR5930498.R1	0.1
FP10	Frankel	s__Bacteroides_fragilis	SRR5930498	0.235998132660899	SRR5930498.R1	0.06
FP10	Frankel	s__Bacteroides_ovatus	SRR5930498	0.0548758426557747	SRR5930498.R1	0.06
FP10	Frankel	s__Bacteroides_vulgatus	SRR5930498	0.631942441782943	SRR5930498.R1	0.33
FP10	Frankel	s__Clostridium_scindens	SRR5930498	0.0149543173114078	SRR5930498.R1	0.05
FP10	Frankel	s__Faecalibacterium_prausnitzii	SRR5930498	5.44599225796487	SRR5930498.R1	6.14
FP10	Frankel	s__Methanobrevibacter_smithii	SRR5930498	4.30615318642492	SRR5930498.R1	0.63
FP10	Frankel	s__Parabacteroides_distasonis	SRR5930498	0.374158019420206	SRR5930498.R1	0.87
FP10	Frankel	s__Roseburia_hominis	SRR5930498	1.79988962813564	SRR5930498.R1	0.2
FP10	Frankel	s__Roseburia_intestinalis	SRR5930498	0.232087003517916	SRR5930498.R1	0.01
FP10	Frankel	s__Roseburia_inulinivorans	SRR5930498	0.214281863173898	SRR5930498.R1	0.13
FP10	Frankel	s__Ruminococcus_bromii	SRR5930498	15.0122140261894	SRR5930498.R1	4.62
FP14	Frankel	s__Akkermansia_muciniphila	SRR5930499	10.6654891360601	SRR5930499.R1	5.33
FP14	Frankel	s__Bacteroides_fragilis	SRR5930499	0.0409722247918062	SRR5930499.R1	0.02
FP14	Frankel	s__Bacteroides_ovatus	SRR5930499	1.11756068354512	SRR5930499.R1	0.21
FP14	Frankel	s__Bacteroides_vulgatus	SRR5930499	0.404751978032407	SRR5930499.R1	1.36
FP14	Frankel	s__Clostridium_scindens	SRR5930499	0.133617255416969	SRR5930499.R1	0.8
FP14	Frankel	s__Faecalibacterium_prausnitzii	SRR5930499	0.0266114450014636	SRR5930499.R1	0.19
FP14	Frankel	s__Methanobrevibacter_smithii	SRR5930499	1.38960545557624	SRR5930499.R1	0.38
FP14	Frankel	s__Parabacteroides_distasonis	SRR5930499	0.515447988825793	SRR5930499.R1	2.73
FP14	Frankel	s__Roseburia_hominis	SRR5930499	0.00127006896474479	SRR5930499.R1	0
FP14	Frankel	s__Roseburia_intestinalis	SRR5930499	0.0266714482596405	SRR5930499.R1	0.01
FP14	Frankel	s__Roseburia_inulinivorans	SRR5930499	0.000440023893297406	SRR5930499.R1	0.01
FP14	Frankel	s__Ruminococcus_bromii	SRR5930499	12.3367098833467	SRR5930499.R1	7.74
FP14_2	Frankel	s__Akkermansia_muciniphila	SRR5930500	11.2805550952519	SRR5930500.R1	3.28667703473302
FP14_2	Frankel	s__Bacteroides_fragilis	SRR5930500	0.00370020832172851	SRR5930500.R1	0
FP14_2	Frankel	s__Bacteroides_ovatus	SRR5930500	0.977465031281261	SRR5930500.R1	0.186625194401244
FP14_2	Frankel	s__Bacteroides_vulgatus	SRR5930500	0.295356628578189	SRR5930500.R1	0.860549507516848
FP14_2	Frankel	s__Clostridium_scindens	SRR5930500	0.144948160581441	SRR5930500.R1	0.508035251425609
FP14_2	Frankel	s__Faecalibacterium_prausnitzii	SRR5930500	0.00765043071924949	SRR5930500.R1	0.0725764644893727
FP14_2	Frankel	s__Methanobrevibacter_smithii	SRR5930500	1.46878269246559	SRR5930500.R1	0.186625194401244
FP14_2	Frankel	s__Parabacteroides_distasonis	SRR5930500	0.443744982842534	SRR5930500.R1	1.33748055987558
FP14_2	Frankel	s__Roseburia_hominis	SRR5930500	0	SRR5930500.R1	0
FP14_2	Frankel	s__Roseburia_intestinalis	SRR5930500	0.0275615517153616	SRR5930500.R1	0
FP14_2	Frankel	s__Roseburia_inulinivorans	SRR5930500	0	SRR5930500.R1	0
FP14_2	Frankel	s__Ruminococcus_bromii	SRR5930500	12.1698151605935	SRR5930500.R1	3.60808709175739
FP16	Frankel	s__Akkermansia_muciniphila	SRR5930501	9.92467959184699	SRR5930501.R1	2.64
FP16	Frankel	s__Bacteroides_fragilis	SRR5930501	0.903945378636777	SRR5930501.R1	0.36
FP16	Frankel	s__Bacteroides_ovatus	SRR5930501	0.0282451530573796	SRR5930501.R1	0.01
FP16	Frankel	s__Bacteroides_vulgatus	SRR5930501	1.60250800078375	SRR5930501.R1	0.91
FP16	Frankel	s__Clostridium_scindens	SRR5930501	0	SRR5930501.R1	0.02
FP16	Frankel	s__Faecalibacterium_prausnitzii	SRR5930501	17.6518340258135	SRR5930501.R1	13.86
FP16	Frankel	s__Methanobrevibacter_smithii	SRR5930501	1.36105263686741	SRR5930501.R1	0.14
FP16	Frankel	s__Parabacteroides_distasonis	SRR5930501	0.534668388237718	SRR5930501.R1	0.85
FP16	Frankel	s__Roseburia_hominis	SRR5930501	0.517777565651643	SRR5930501.R1	0.07
FP16	Frankel	s__Roseburia_intestinalis	SRR5930501	0.0412775128992228	SRR5930501.R1	0.02
FP16	Frankel	s__Roseburia_inulinivorans	SRR5930501	1.03428907321534	SRR5930501.R1	0.4
FP16	Frankel	s__Ruminococcus_bromii	SRR5930501	2.78529764925167	SRR5930501.R1	0.7
FP17	Frankel	s__Akkermansia_muciniphila	SRR5930502	0.00638839435017613	SRR5930502.R1	0
FP17	Frankel	s__Bacteroides_fragilis	SRR5930502	0.000290381561371642	SRR5930502.R1	0
FP17	Frankel	s__Bacteroides_ovatus	SRR5930502	14.9923399346742	SRR5930502.R1	4.45
FP17	Frankel	s__Bacteroides_vulgatus	SRR5930502	3.68580314533297	SRR5930502.R1	4.98
FP17	Frankel	s__Clostridium_scindens	SRR5930502	0.0313011296844053	SRR5930502.R1	0.2
FP17	Frankel	s__Faecalibacterium_prausnitzii	SRR5930502	17.7095403360015	SRR5930502.R1	14.58
FP17	Frankel	s__Methanobrevibacter_smithii	SRR5930502	0	SRR5930502.R1	0
FP17	Frankel	s__Parabacteroides_distasonis	SRR5930502	5.39064330530317	SRR5930502.R1	5.08
FP17	Frankel	s__Roseburia_hominis	SRR5930502	0.000120157887464128	SRR5930502.R1	0
FP17	Frankel	s__Roseburia_intestinalis	SRR5930502	0.00940235469406801	SRR5930502.R1	0.01
FP17	Frankel	s__Roseburia_inulinivorans	SRR5930502	0.00435572342057464	SRR5930502.R1	0
FP17	Frankel	s__Ruminococcus_bromii	SRR5930502	5.43060581604228	SRR5930502.R1	2.96
FP22	Frankel	s__Akkermansia_muciniphila	SRR5930493	0.0191917391997491	SRR5930493.R1	0
FP22	Frankel	s__Bacteroides_fragilis	SRR5930493	0	SRR5930493.R1	0
FP22	Frankel	s__Bacteroides_ovatus	SRR5930493	0.158648582480077	SRR5930493.R1	0.02
FP22	Frankel	s__Bacteroides_vulgatus	SRR5930493	1.29527816349602	SRR5930493.R1	1.71
FP22	Frankel	s__Clostridium_scindens	SRR5930493	0	SRR5930493.R1	0.06
FP22	Frankel	s__Faecalibacterium_prausnitzii	SRR5930493	5.70189387038608	SRR5930493.R1	7.82
FP22	Frankel	s__Methanobrevibacter_smithii	SRR5930493	0.999049680444638	SRR5930493.R1	0.25
FP22	Frankel	s__Parabacteroides_distasonis	SRR5930493	0.0098891418981592	SRR5930493.R1	0.19
FP22	Frankel	s__Roseburia_hominis	SRR5930493	0.00382427076963215	SRR5930493.R1	0
FP22	Frankel	s__Roseburia_intestinalis	SRR5930493	0.0246348730559126	SRR5930493.R1	0.01
FP22	Frankel	s__Roseburia_inulinivorans	SRR5930493	0.0740805825467086	SRR5930493.R1	0.03
FP22	Frankel	s__Ruminococcus_bromii	SRR5930493	16.0194479418795	SRR5930493.R1	6.37
FP23	Frankel	s__Akkermansia_muciniphila	SRR5930494	0.64059967970016	SRR5930494.R1	0.42
FP23	Frankel	s__Bacteroides_fragilis	SRR5930494	0.532229733885133	SRR5930494.R1	0.09
FP23	Frankel	s__Bacteroides_ovatus	SRR5930494	0.127599936200032	SRR5930494.R1	0.01
FP23	Frankel	s__Bacteroides_vulgatus	SRR5930494	1.27270936364532	SRR5930494.R1	1.57
FP23	Frankel	s__Clostridium_scindens	SRR5930494	0.00995999502000249	SRR5930494.R1	0.04
FP23	Frankel	s__Faecalibacterium_prausnitzii	SRR5930494	1.93385903307048	SRR5930494.R1	2.21
FP23	Frankel	s__Methanobrevibacter_smithii	SRR5930494	1.78281910859045	SRR5930494.R1	0.32
FP23	Frankel	s__Parabacteroides_distasonis	SRR5930494	0.0139099930450035	SRR5930494.R1	0.01
FP23	Frankel	s__Roseburia_hominis	SRR5930494	0.35978982010509	SRR5930494.R1	0.09
FP23	Frankel	s__Roseburia_intestinalis	SRR5930494	0.432029783985108	SRR5930494.R1	0.07
FP23	Frankel	s__Roseburia_inulinivorans	SRR5930494	0.0228399885800057	SRR5930494.R1	0
FP23	Frankel	s__Ruminococcus_bromii	SRR5930494	8.20142589928705	SRR5930494.R1	2.8
FP23_2	Frankel	s__Akkermansia_muciniphila	SRR5930525	0.45898633401141	SRR5930525.R1	0.18
FP23_2	Frankel	s__Bacteroides_fragilis	SRR5930525	0.369795103172424	SRR5930525.R1	0.07
FP23_2	Frankel	s__Bacteroides_ovatus	SRR5930525	0.0690409527651482	SRR5930525.R1	0
FP23_2	Frankel	s__Bacteroides_vulgatus	SRR5930525	1.22442689709118	SRR5930525.R1	0.5
FP23_2	Frankel	s__Clostridium_scindens	SRR5930525	0.0152102099008966	SRR5930525.R1	0.04
FP23_2	Frankel	s__Faecalibacterium_prausnitzii	SRR5930525	1.29654789236092	SRR5930525.R1	0.89
FP23_2	Frankel	s__Methanobrevibacter_smithii	SRR5930525	2.49035436689026	SRR5930525.R1	0.2
FP23_2	Frankel	s__Parabacteroides_distasonis	SRR5930525	0.00215002967040945	SRR5930525.R1	0
FP23_2	Frankel	s__Roseburia_hominis	SRR5930525	0.362655004639064	SRR5930525.R1	0.01
FP23_2	Frankel	s__Roseburia_intestinalis	SRR5930525	0.270643734883541	SRR5930525.R1	0.02
FP23_2	Frankel	s__Roseburia_inulinivorans	SRR5930525	0.0103301425559673	SRR5930525.R1	0
FP23_2	Frankel	s__Ruminococcus_bromii	SRR5930525	10.5909361549189	SRR5930525.R1	1.91
FP24	Frankel	s__Akkermansia_muciniphila	SRR5930526	0.00222007370644705	SRR5930526.R1	0
FP24	Frankel	s__Bacteroides_fragilis	SRR5930526	0	SRR5930526.R1	0
FP24	Frankel	s__Bacteroides_ovatus	SRR5930526	0.577809183264884	SRR5930526.R1	0.12
FP24	Frankel	s__Bacteroides_vulgatus	SRR5930526	1.35044483476851	SRR5930526.R1	0.98
FP24	Frankel	s__Clostridium_scindens	SRR5930526	0.000680022576749548	SRR5930526.R1	0
FP24	Frankel	s__Faecalibacterium_prausnitzii	SRR5930526	11.8288027162502	SRR5930526.R1	10.11
FP24	Frankel	s__Methanobrevibacter_smithii	SRR5930526	0	SRR5930526.R1	0
FP24	Frankel	s__Parabacteroides_distasonis	SRR5930526	0.0885729406216286	SRR5930526.R1	0.13
FP24	Frankel	s__Roseburia_hominis	SRR5930526	0.139604634873878	SRR5930526.R1	0
FP24	Frankel	s__Roseburia_intestinalis	SRR5930526	1.0173837771414	SRR5930526.R1	0.32
FP24	Frankel	s__Roseburia_inulinivorans	SRR5930526	6.17353496136072	SRR5930526.R1	2.43
FP24	Frankel	s__Ruminococcus_bromii	SRR5930526	0.114803811486541	SRR5930526.R1	0
FP25	Frankel	s__Akkermansia_muciniphila	SRR5930527	5.16697065734255	SRR5930527.R1	1.23
FP25	Frankel	s__Bacteroides_fragilis	SRR5930527	0.0671341937160313	SRR5930527.R1	0.03
FP25	Frankel	s__Bacteroides_ovatus	SRR5930527	0.65012164631821	SRR5930527.R1	0.09
FP25	Frankel	s__Bacteroides_vulgatus	SRR5930527	1.31734964973508	SRR5930527.R1	1.5
FP25	Frankel	s__Clostridium_scindens	SRR5930527	0.0126721170783503	SRR5930527.R1	0.07
FP25	Frankel	s__Faecalibacterium_prausnitzii	SRR5930527	11.211130082585	SRR5930527.R1	10.43
FP25	Frankel	s__Methanobrevibacter_smithii	SRR5930527	0.220240594056036	SRR5930527.R1	0.02
FP25	Frankel	s__Parabacteroides_distasonis	SRR5930527	0.0944603229608151	SRR5930527.R1	3.18
FP25	Frankel	s__Roseburia_hominis	SRR5930527	0.410032072667885	SRR5930527.R1	0.04
FP25	Frankel	s__Roseburia_intestinalis	SRR5930527	0.292109314926933	SRR5930527.R1	0.07
FP25	Frankel	s__Roseburia_inulinivorans	SRR5930527	0.59230636334463	SRR5930527.R1	0.21
FP25	Frankel	s__Ruminococcus_bromii	SRR5930527	0.0233323103551616	SRR5930527.R1	2.43
FP28	Frankel	s__Akkermansia_muciniphila	SRR5930528	0.0597935372568349	SRR5930528.R1	0.01
FP28	Frankel	s__Bacteroides_fragilis	SRR5930528	1.75474727478301	SRR5930528.R1	0.6
FP28	Frankel	s__Bacteroides_ovatus	SRR5930528	1.68043044945376	SRR5930528.R1	0.33
FP28	Frankel	s__Bacteroides_vulgatus	SRR5930528	0.586142702707893	SRR5930528.R1	0.34
FP28	Frankel	s__Clostridium_scindens	SRR5930528	0.0754070721611372	SRR5930528.R1	0.82
FP28	Frankel	s__Faecalibacterium_prausnitzii	SRR5930528	0.0359181318650542	SRR5930528.R1	0.29
FP28	Frankel	s__Methanobrevibacter_smithii	SRR5930528	0	SRR5930528.R1	0
FP28	Frankel	s__Parabacteroides_distasonis	SRR5930528	4.19462966415596	SRR5930528.R1	1.38
FP28	Frankel	s__Roseburia_hominis	SRR5930528	0.00761172329415379	SRR5930528.R1	0
FP28	Frankel	s__Roseburia_intestinalis	SRR5930528	0.0940512932127833	SRR5930528.R1	0.01
FP28	Frankel	s__Roseburia_inulinivorans	SRR5930528	0.00165037364459314	SRR5930528.R1	0.01
FP28	Frankel	s__Ruminococcus_bromii	SRR5930528	0.0177540195100171	SRR5930528.R1	1.82
FP30	Frankel	s__Akkermansia_muciniphila	SRR5930521	0.110102785600476	SRR5930521.R1	0.06
FP30	Frankel	s__Bacteroides_fragilis	SRR5930521	0.300367599300262	SRR5930521.R1	0.12
FP30	Frankel	s__Bacteroides_ovatus	SRR5930521	0.661936746999699	SRR5930521.R1	0.16
FP30	Frankel	s__Bacteroides_vulgatus	SRR5930521	3.61127136516554	SRR5930521.R1	5.08
FP30	Frankel	s__Clostridium_scindens	SRR5930521	0.000220005566140823	SRR5930521.R1	0
FP30	Frankel	s__Faecalibacterium_prausnitzii	SRR5930521	5.09405887968966	SRR5930521.R1	7.15
FP30	Frankel	s__Methanobrevibacter_smithii	SRR5930521	0	SRR5930521.R1	0
FP30	Frankel	s__Parabacteroides_distasonis	SRR5930521	0.016830425809773	SRR5930521.R1	0
FP30	Frankel	s__Roseburia_hominis	SRR5930521	0.567714363173388	SRR5930521.R1	0.13
FP30	Frankel	s__Roseburia_intestinalis	SRR5930521	0.0150203800156144	SRR5930521.R1	0
FP30	Frankel	s__Roseburia_inulinivorans	SRR5930521	2.54973450828306	SRR5930521.R1	1.26
FP30	Frankel	s__Ruminococcus_bromii	SRR5930521	0.0154703914009024	SRR5930521.R1	0.07
FP32	Frankel	s__Akkermansia_muciniphila	SRR5930522	0.554706794693061	SRR5930522.R1	1.78755586112066
FP32	Frankel	s__Bacteroides_fragilis	SRR5930522	0	SRR5930522.R1	0
FP32	Frankel	s__Bacteroides_ovatus	SRR5930522	0.0819605548948648	SRR5930522.R1	0.0171880371261602
FP32	Frankel	s__Bacteroides_vulgatus	SRR5930522	0.084431476054273	SRR5930522.R1	0.0687521485046408
FP32	Frankel	s__Clostridium_scindens	SRR5930522	0.0205476601677105	SRR5930522.R1	0.92815400481265
FP32	Frankel	s__Faecalibacterium_prausnitzii	SRR5930522	0.0770187125760483	SRR5930522.R1	0.137504297009282
FP32	Frankel	s__Methanobrevibacter_smithii	SRR5930522	0.00334124561636578	SRR5930522.R1	0
FP32	Frankel	s__Parabacteroides_distasonis	SRR5930522	0.0206076825440524	SRR5930522.R1	0.171880371261602
FP32	Frankel	s__Roseburia_hominis	SRR5930522	0.00184068620781827	SRR5930522.R1	0
FP32	Frankel	s__Roseburia_intestinalis	SRR5930522	0.00429159990844587	SRR5930522.R1	0
FP32	Frankel	s__Roseburia_inulinivorans	SRR5930522	0.0143653554044948	SRR5930522.R1	0
FP32	Frankel	s__Ruminococcus_bromii	SRR5930522	0.0863521920972138	SRR5930522.R1	0.532829150910966
FP33	Frankel	s__Akkermansia_muciniphila	SRR5930523	0.0332717001838794	SRR5930523.R1	0.0270929287455974
FP33	Frankel	s__Bacteroides_fragilis	SRR5930523	0	SRR5930523.R1	0
FP33	Frankel	s__Bacteroides_ovatus	SRR5930523	2.79275270966346	SRR5930523.R1	1.0430777567055
FP33	Frankel	s__Bacteroides_vulgatus	SRR5930523	6.12844316344565	SRR5930523.R1	3.48144134380927
FP33	Frankel	s__Clostridium_scindens	SRR5930523	0	SRR5930523.R1	0.0541858574911948
FP33	Frankel	s__Faecalibacterium_prausnitzii	SRR5930523	9.24347234143665	SRR5930523.R1	10.0650230289894
FP33	Frankel	s__Methanobrevibacter_smithii	SRR5930523	0.00185009453983099	SRR5930523.R1	0
FP33	Frankel	s__Parabacteroides_distasonis	SRR5930523	0.0150707701163529	SRR5930523.R1	0.0135464643727987
FP33	Frankel	s__Roseburia_hominis	SRR5930523	0	SRR5930523.R1	0
FP33	Frankel	s__Roseburia_intestinalis	SRR5930523	0.00926047321018104	SRR5930523.R1	0
FP33	Frankel	s__Roseburia_inulinivorans	SRR5930523	0.0134706883521748	SRR5930523.R1	0
FP33	Frankel	s__Ruminococcus_bromii	SRR5930523	0.0590630181202259	SRR5930523.R1	0.0135464643727987
FP33_2	Frankel	s__Akkermansia_muciniphila	SRR5930524	0.0679594907819563	SRR5930524.R1	0.01
FP33_2	Frankel	s__Bacteroides_fragilis	SRR5930524	0.00419120203674414	SRR5930524.R1	0
FP33_2	Frankel	s__Bacteroides_ovatus	SRR5930524	5.01806918224147	SRR5930524.R1	0.95
FP33_2	Frankel	s__Bacteroides_vulgatus	SRR5930524	4.26143217874886	SRR5930524.R1	1.33
FP33_2	Frankel	s__Clostridium_scindens	SRR5930524	0.000480137703493362	SRR5930524.R1	0.02
FP33_2	Frankel	s__Faecalibacterium_prausnitzii	SRR5930524	10.3902699294158	SRR5930524.R1	7.05
FP33_2	Frankel	s__Methanobrevibacter_smithii	SRR5930524	0.0141340536465858	SRR5930524.R1	0
FP33_2	Frankel	s__Parabacteroides_distasonis	SRR5930524	0.00347099548150409	SRR5930524.R1	0
FP33_2	Frankel	s__Roseburia_hominis	SRR5930524	0	SRR5930524.R1	0
FP33_2	Frankel	s__Roseburia_intestinalis	SRR5930524	0.0133738356160547	SRR5930524.R1	0
FP33_2	Frankel	s__Roseburia_inulinivorans	SRR5930524	0	SRR5930524.R1	0
FP33_2	Frankel	s__Ruminococcus_bromii	SRR5930524	0.0179951610121783	SRR5930524.R1	0.01
FP34	Frankel	s__Akkermansia_muciniphila	SRR5930533	0.0464100046410005	SRR5930533.R1	0.0855745721271394
FP34	Frankel	s__Bacteroides_fragilis	SRR5930533	0	SRR5930533.R1	0
FP34	Frankel	s__Bacteroides_ovatus	SRR5930533	1.39139013913901	SRR5930533.R1	0.110024449877751
FP34	Frankel	s__Bacteroides_vulgatus	SRR5930533	0.944870094487009	SRR5930533.R1	0.378973105134474
FP34	Frankel	s__Clostridium_scindens	SRR5930533	0.0161000016100002	SRR5930533.R1	0.0611246943765281
FP34	Frankel	s__Faecalibacterium_prausnitzii	SRR5930533	6.32428063242806	SRR5930533.R1	7.29828850855746
FP34	Frankel	s__Methanobrevibacter_smithii	SRR5930533	0.00396000039600004	SRR5930533.R1	0
FP34	Frankel	s__Parabacteroides_distasonis	SRR5930533	0.0131100013110001	SRR5930533.R1	0.635696821515892
FP34	Frankel	s__Roseburia_hominis	SRR5930533	0.0556500055650005	SRR5930533.R1	0.0122249388753056
FP34	Frankel	s__Roseburia_intestinalis	SRR5930533	0.0851300085130008	SRR5930533.R1	0.0122249388753056
FP34	Frankel	s__Roseburia_inulinivorans	SRR5930533	0.188850018885002	SRR5930533.R1	0.122249388753056
FP34	Frankel	s__Ruminococcus_bromii	SRR5930533	20.2922620292262	SRR5930533.R1	6.46699266503667
FP35	Frankel	s__Akkermansia_muciniphila	SRR5930534	8.84143083607915	SRR5930534.R1	2.47223217484772
FP35	Frankel	s__Bacteroides_fragilis	SRR5930534	0.252216095805297	SRR5930534.R1	0.0119431506031291
FP35	Frankel	s__Bacteroides_ovatus	SRR5930534	0.65535362881811	SRR5930534.R1	0.0955452048250328
FP35	Frankel	s__Bacteroides_vulgatus	SRR5930534	5.48469954387387	SRR5930534.R1	3.55905887973247
FP35	Frankel	s__Clostridium_scindens	SRR5930534	0.00997538271651383	SRR5930534.R1	0.0358294518093873
FP35	Frankel	s__Faecalibacterium_prausnitzii	SRR5930534	2.72913263997253	SRR5930534.R1	4.02484175325451
FP35	Frankel	s__Methanobrevibacter_smithii	SRR5930534	0.00422227834139302	SRR5930534.R1	0
FP35	Frankel	s__Parabacteroides_distasonis	SRR5930534	0.604696294120307	SRR5930534.R1	0.334408216887615
FP35	Frankel	s__Roseburia_hominis	SRR5930534	0.415834384233733	SRR5930534.R1	0.0597157530156455
FP35	Frankel	s__Roseburia_intestinalis	SRR5930534	3.30950580933472	SRR5930534.R1	0.680759584378359
FP35	Frankel	s__Roseburia_inulinivorans	SRR5930534	0.667770328869458	SRR5930534.R1	0.167204108443807
FP35	Frankel	s__Ruminococcus_bromii	SRR5930534	0.0527384576717597	SRR5930534.R1	0.0238863012062582
FP39	Frankel	s__Akkermansia_muciniphila	SRR5930511	0.0654750723616576	SRR5930511.R1	0.139523084728564
FP39	Frankel	s__Bacteroides_fragilis	SRR5930511	0	SRR5930511.R1	0
FP39	Frankel	s__Bacteroides_ovatus	SRR5930511	0.161497176650065	SRR5930511.R1	0.0634195839675292
FP39	Frankel	s__Bacteroides_vulgatus	SRR5930511	0.322854321064709	SRR5930511.R1	0.266362252663623
FP39	Frankel	s__Clostridium_scindens	SRR5930511	0.000600138151802545	SRR5930511.R1	0
FP39	Frankel	s__Faecalibacterium_prausnitzii	SRR5930511	1.68652823880057	SRR5930511.R1	1.72501268391679
FP39	Frankel	s__Methanobrevibacter_smithii	SRR5930511	0.0193044438829819	SRR5930511.R1	0
FP39	Frankel	s__Parabacteroides_distasonis	SRR5930511	0.0585634813133983	SRR5930511.R1	0.202942668696093
FP39	Frankel	s__Roseburia_hominis	SRR5930511	0.0510317475082764	SRR5930511.R1	0.0126839167935058
FP39	Frankel	s__Roseburia_intestinalis	SRR5930511	0.184752530032413	SRR5930511.R1	0
FP39	Frankel	s__Roseburia_inulinivorans	SRR5930511	1.72878796699	SRR5930511.R1	0.558092338914257
FP39	Frankel	s__Ruminococcus_bromii	SRR5930511	0.0490212846997379	SRR5930511.R1	0.266362252663623
FP42	Frankel	s__Akkermansia_muciniphila	SRR5930510	0.128398314056915	SRR5930510.R1	0.04
FP42	Frankel	s__Bacteroides_fragilis	SRR5930510	3.54813876460736	SRR5930510.R1	0.87
FP42	Frankel	s__Bacteroides_ovatus	SRR5930510	0.975421065645989	SRR5930510.R1	0.36
FP42	Frankel	s__Bacteroides_vulgatus	SRR5930510	0.036560909775477	SRR5930510.R1	0
FP42	Frankel	s__Clostridium_scindens	SRR5930510	0.0230568801730436	SRR5930510.R1	0.05
FP42	Frankel	s__Faecalibacterium_prausnitzii	SRR5930510	7.18990546779159	SRR5930510.R1	5.58
FP42	Frankel	s__Methanobrevibacter_smithii	SRR5930510	0.0147043877893163	SRR5930510.R1	0
FP42	Frankel	s__Parabacteroides_distasonis	SRR5930510	0.000310092531611433	SRR5930510.R1	0.01
FP42	Frankel	s__Roseburia_hominis	SRR5930510	0	SRR5930510.R1	0
FP42	Frankel	s__Roseburia_intestinalis	SRR5930510	1.79401533417572	SRR5930510.R1	0.25
FP42	Frankel	s__Roseburia_inulinivorans	SRR5930510	0.361948005284777	SRR5930510.R1	0.11
FP42	Frankel	s__Ruminococcus_bromii	SRR5930510	0.0105031341352259	SRR5930510.R1	0.03
FP44	Frankel	s__Akkermansia_muciniphila	SRR5930513	0.0611959666067441	SRR5930513.R1	0
FP44	Frankel	s__Bacteroides_fragilis	SRR5930513	0.00226022037148622	SRR5930513.R1	0
FP44	Frankel	s__Bacteroides_ovatus	SRR5930513	11.0379862036549	SRR5930513.R1	0.831454340473506
FP44	Frankel	s__Bacteroides_vulgatus	SRR5930513	5.08356564765065	SRR5930513.R1	3.28354002254791
FP44	Frankel	s__Clostridium_scindens	SRR5930513	0	SRR5930513.R1	0.0140924464487035
FP44	Frankel	s__Faecalibacterium_prausnitzii	SRR5930513	0.0277527058888242	SRR5930513.R1	0.028184892897407
FP44	Frankel	s__Methanobrevibacter_smithii	SRR5930513	0.0131312802998292	SRR5930513.R1	0
FP44	Frankel	s__Parabacteroides_distasonis	SRR5930513	0.314070621885634	SRR5930513.R1	0.817361894024803
FP44	Frankel	s__Roseburia_hominis	SRR5930513	0	SRR5930513.R1	0
FP44	Frankel	s__Roseburia_intestinalis	SRR5930513	0.686136898347589	SRR5930513.R1	0.183201803833145
FP44	Frankel	s__Roseburia_inulinivorans	SRR5930513	0	SRR5930513.R1	0
FP44	Frankel	s__Ruminococcus_bromii	SRR5930513	0.0431342055850445	SRR5930513.R1	0
FP45	Frankel	s__Akkermansia_muciniphila	SRR5930512	0.0356308159456852	SRR5930512.R1	0.01
FP45	Frankel	s__Bacteroides_fragilis	SRR5930512	0.00305006984659949	SRR5930512.R1	0
FP45	Frankel	s__Bacteroides_ovatus	SRR5930512	0.20987480613306	SRR5930512.R1	0.01
FP45	Frankel	s__Bacteroides_vulgatus	SRR5930512	0.0921121093673045	SRR5930512.R1	0.09
