kegglevel3	SRR5367473	SRR5367482	SRR5367490	SRR5367491	SRR5367527.R1	SRR5367535.R1	SRR5367537.R1	SRR5367522.R1	SRR5367525.R1	SRR5367532.R1	SRR5367463	SRR5367536.R1	SRR5367465	SRR5367468	SRR5367467	SRR5367469	SRR5367466	SRR5367471	SRR5367477	SRR5367475	SRR5367470	SRR5367479	SRR5367480	SRR5367478	SRR5367487	SRR5367497	SRR5367508.R1	SRR5367526.R1	SRR5367524.R1	SRR5367534.R1	SRR5367539.R1	SRR5367492	SRR5367472	SRR5367500	SRR5367495	SRR5367506.R1	SRR5367514.R1	SRR5367540.R1	SRR5367543.R1	SRR5367519.R1	SRR5367513.R1	SRR5367531.R1	SRR5367464	SRR5367462	SRR5367518.R1	SRR5367517.R1	SRR5367520.R1	SRR5367530.R1	SRR5367533.R1	SRR5367516.R1	SRR5367529.R1	SRR5367496	SRR5367515.R1	SRR5367538.R1	SRR5367510.R1	SRR5367505.R1	SRR5367512.R1	SRR5367542.R1	SRR5367494	SRR5367498	SRR5367504.R1	SRR5367528.R1	SRR5367502.R1	SRR5367503.R1	SRR5367485	SRR5367523.R1	SRR5367489	SRR5367486	SRR5367474	SRR5367476	SRR5367483	SRR5367488	SRR5367493	SRR5367509.R1	SRR5367507.R1	SRR5367521.R1	SRR5367541.R1	SRR5367499	SRR5367484	SRR5367481	SRR5367511.R1	SRR5367501	SRR5367544.R1
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Toluene_degradation	0.00128109478065	0.000523920746791	0.00097486063457	0.00147260920989	0.000742801463008	0.000627745165386	0.00062852097317	0.00103947223568	0.000433967722864	0.000825947162225	0.000684792184393	0.000738412096086	0.000914352649349	0.000877795957621	0.00072480479689	0.000834215633174	0.000853060645105	0.000964994368305	0.000781731543318	0.00114938760397	0.000909568776926	0.00115238182499	0.00118389973861	0.000825563853469	0.00098265986572	0.000545905228538	0.000623682050262	0.00070912482118	0.000802195803548	0.000655861470398	0.000518868622079	0.00118689148447	0.000865566250296	0.00140989221114	0.000790902235885	0.00154753708456	0.00183985338894	0.000619491169728	0.000735475456798	0.000640167458047	0.000847157902897	0.000860765979249	0.000713988893506	0.00061145592664	0.00089734556566	0.000754664521831	0.000618690631373	0.00115973134494	0.000588888168459	0.00143198679158	0.000632721398005	0.000684494254504	0.000586319176947	0.000544462333469	0.00187263426089	0.00131657297181	0.00116703329658	0.000606784315403	0.000712290256071	0.000546792411563	0.0013626247484	0.00102480474043	0.00129529506963	0.00118972497725	0.000943852230672	0.00122596398809	0.000997867406206	0.00101459620928	0.00136344897554	0.00147501254838	0.000548891521445	0.000951488198022	0.00103930948573	0.000864247977696	0.000693875051357	0.00190552576029	0.000756783281992	0.00146843032804	0.000852461166359	0.000620109775272	0.00120147908244	0.00168509304368	0.0013163783798
Metabolism;Xenobiotics_Biodegradation_and_Metabolism;Xylene_degradation	0.000429499984264	0.000850717619789	0.000731145475927	0.000566786321557	0.000575459308319	0.000731176752222	0.000637112742519	0.00063956000668	0.000701616093005	0.000573237313109	0.000629777167465	0.00048625375799	0.000580858540619	0.000762262519081	0.000900875112677	0.000540266894568	0.000627852634797	0.000404129807109	0.000690043708068	0.000474411662041	0.000488397125989	0.000655524244341	0.000550290549535	0.000751281224371	0.000622802554488	0.000835736538035	0.000651213960589	0.000547597921156	0.000484083674555	0.00081399695826	0.000713685465313	0.000666652959783	0.00065628188789	0.000303546198433	0.000623031700917	0.000427958940978	0.000277781786173	0.000613437510089	0.000774092306558	0.000596505083777	0.0004201183391	0.000526999579132	0.000618790374372	0.000709758750033	0.000501608139633	0.000542319646255	0.000604829945131	0.000465520750458	0.00064915004062	0.000365109215072	0.000767701962913	0.000699271764316	0.000647803458206	0.000765097854989	0.000459843137777	0.000337582813284	0.000443809875944	0.000454115825791	0.00072238471497	0.000751780389231	0.000249847984058	0.000458120826866	0.000227456632273	0.00039686194972	0.000563064309619	0.000383502694243	0.000608345690747	0.000451128218601	0.000258567246695	0.000237110576671	0.000789947738578	0.000695643593665	0.000214680062211	0.000472985922521	0.000632038714304	0.000505026022501	0.000532760370159	0.000245440650239	0.000544768082643	0.000514306373835	0.000398779426507	0.000176588517591	0.000206232612836
Organismal_Systems;Circulatory_System;Cardiac_muscle_contraction	0.0	1.56862499039e-06	0.0	0.0	4.23651024529e-05	9.75769687129e-06	5.94814801107e-06	0.0	0.0	0.0	0.0	0.0	2.27382346861e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.37125432574e-06	0.0	0.0	1.74896392106e-05	0.0	3.92515294078e-05	0.0	0.0	0.0	0.0	0.000636372819233	0.0	0.0	3.85256243559e-06	0.0	0.000160295705319	4.53326281591e-06	0.0	8.76171422939e-06	4.5829829261e-06	0.0	0.000199826077303	3.89032339267e-05	0.0	6.32721398005e-06	0.0	3.23267870533e-05	0.0	0.0	0.0	0.000216786370882	0.0	0.0	0.0	0.0	8.08448517998e-05	0.0	0.0	0.0	0.0	0.0	2.65369540353e-06	3.11526803247e-06	0.0	6.51503289549e-06	8.88055651487e-05	0.0	0.0	1.96211454111e-05	7.40352284295e-05	0.0	0.0	0.0	3.39476154346e-06	0.000189475307622	0.0	0.0
Organismal_Systems;Circulatory_System;Vascular_smooth_muscle_contraction	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Bile_secretion	0.0	0.0	0.0	4.52911444166e-06	0.0	0.0	0.0	0.0	0.0	9.99417482382e-06	0.0	0.0	6.89037414732e-07	6.45438204133e-07	1.13419528574e-05	0.0	0.0	2.30492285423e-06	0.0	9.64251345613e-07	0.0	2.23474174207e-06	6.45880926684e-07	1.81177144141e-06	0.0	4.82248435104e-07	0.0	1.08650381182e-05	0.0	0.0	0.0	6.85344164263e-06	2.41947239775e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44057949562e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.377300369e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.37961087312e-07	0.0	7.51972423667e-07	0.0	0.0	0.0	0.0	0.0	9.21373657559e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Carbohydrate_digestion_and_absorption	0.000316571109091	0.00046849599713	0.000185722696194	7.37598637642e-05	8.4024119865e-05	0.000212717791794	0.000228012340424	0.000211938503385	4.19292485859e-05	0.000122785576407	0.000133918133312	0.000102597375386	0.000112313098601	0.000225903371446	0.000346199608649	0.000134726505194	0.000111921556638	0.000155198138852	0.000179665758091	0.000242991339094	0.000102863076286	8.56651001127e-05	7.29845447153e-05	0.000309208992667	0.000342042592854	0.000229550255109	0.000175305224939	0.0001195154193	0.000132777236449	0.000295137661679	0.000253326192192	0.000210587570474	0.000148192684362	0.000394410356517	0.000168552935517	5.39838517869e-05	7.64801800892e-05	0.000133853140908	0.000127260073074	8.41142798437e-05	7.89019615443e-05	8.05138245897e-05	0.000123909183635	0.00017187537675	0.000109521427867	0.000144363962172	0.000100174959662	4.07053120432e-05	0.000105267574155	0.000131818651675	0.000100532399905	0.000199200832269	0.000143252036746	0.000324396929575	8.14911889731e-05	0.000316952752472	5.90140676289e-05	0.000175033937136	6.37212718009e-05	0.00016285419011	0.000376277084425	8.08448517998e-05	0.000369365416125	0.000327131325149	0.000171944933344	0.000166469729347	0.000133851091413	0.000163644549885	0.000368640050509	0.000356179091364	0.000409904153008	0.000250206155776	0.000183353357854	0.000136688592288	0.000174806568208	0.000117222445013	0.00017193915362	0.000399236079144	0.000175704520482	0.000187277678481	8.15184463025e-05	0.000390110581346	8.863614424e-05
Organismal_Systems;Digestive_System;Fat_digestion_and_absorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Gastric_acid_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Mineral_absorption	0.00023233727597	8.88887494556e-06	3.52359265507e-05	2.91157356964e-05	7.76693544971e-05	3.64287349862e-05	3.83325094047e-05	6.44053402512e-05	0.000152342936529	3.06963941017e-05	2.09925722488e-05	4.11834534999e-05	4.34093571281e-05	0.000103915550865	0.000110178970615	9.39002914992e-05	5.45958812867e-05	2.61224590146e-05	2.91493117847e-05	0.000190921766431	7.45149843964e-05	1.11737087104e-05	2.32517133606e-05	3.14040383178e-05	1.99524845831e-05	5.88343090827e-05	3.03412889317e-05	0.000126034442171	8.71350614198e-05	7.72459065135e-05	4.17923921129e-05	2.99059271679e-05	7.74231167281e-05	0.000308538734592	3.00256241406e-05	2.42536145709e-05	4.18476457092e-05	5.58281944489e-05	0.000112339926575	2.82521245277e-05	3.04533886662e-05	3.73291368552e-05	8.38653620944e-05	1.48381620216e-05	3.06659998029e-05	3.43723719457e-05	2.70913412923e-05	3.99652154606e-05	4.04288509434e-05	3.41400824483e-05	3.93693314314e-05	5.08346337542e-05	1.83818985205e-05	3.07863518401e-05	4.15771372312e-05	0.000188483737417	2.40873745424e-05	1.4099956047e-05	9.33737448171e-05	4.4027440931e-05	0.000233793495122	5.92862246532e-05	0.000287843348806	0.000177339613107	3.5422132191e-05	3.81169006448e-05	3.08308693704e-05	7.51880364335e-05	0.000329179988764	0.000267904158057	1.2487146383e-05	8.03478922774e-05	2.48770887541e-05	5.35182848113e-05	3.50802296744e-05	6.61028825264e-05	1.00402425472e-05	0.000367634278684	8.40691485561e-05	1.64080141267e-05	2.42352137656e-05	0.000390110581346	0.0
Organismal_Systems;Digestive_System;Pancreatic_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Digestive_System;Protein_digestion_and_absorption	0.000519287696492	0.000163659873998	0.000300239457484	0.000339036566776	0.000170166494853	0.000253700118654	0.000225368719086	0.000359471666518	0.000106919583894	0.000201311235737	0.000307649765716	0.000266608672657	0.000130228071384	0.000174268315116	0.000122061016466	0.000242915971487	0.000131712563604	0.000367251041441	0.000151576421281	0.000392450297664	0.000285910755347	0.000370967129184	0.000384945032304	0.000306189373598	0.000365558021113	5.83520606476e-05	0.000109565765587	0.000244101189722	0.000235126356212	0.000265988262995	8.55136638619e-05	0.000231770935551	0.000158475442053	0.000683977453707	0.000202672962949	0.000215935407148	0.000249642851989	0.000106275358108	2.3696703262e-05	0.000127134560374	0.000303841764192	0.000188109571996	0.000207774545729	0.000223190687075	0.00021466199862	0.000195540604847	0.000131676519304	0.000213887912373	0.000125100595372	0.000664783272118	6.39751635761e-05	0.000157232704403	9.44449268812e-05	6.84141152002e-05	0.000213706485368	0.000533568390996	0.00023003442688	0.000209068313801	0.00014258423195	3.07718673174e-05	0.000618097824015	0.000253313868973	0.000666266772411	0.000393418462087	0.000315109384282	0.00046362597519	0.000303044886738	0.000403361701337	0.000687435812498	0.000673352979638	0.000154732031268	0.000317162732674	0.000546374578932	0.00022492144022	0.000149239621157	0.00030142914432	0.00039909964125	0.000794258584892	0.000323666221941	0.000132395700195	0.000240148936405	0.000872555028098	0.000836339063967
Organismal_Systems;Digestive_System;Salivary_secretion	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;Adipocytokine_signaling_pathway	0.000886769364062	0.000839737244857	0.000889707145405	0.000856649645823	0.000745625803172	0.000832656799684	0.000806965413502	0.000942864225305	0.000801547468801	0.000690311932474	0.000854904407789	0.000728296861893	0.000620822710673	0.000837778788964	0.000788535770089	0.000740315341675	0.000659245266537	0.000926578987401	0.000777491643422	0.000820577895116	0.000997852834526	0.00110023785101	0.000945569676666	0.000989831130823	0.000865795313161	0.000648624145215	0.000574236986818	0.000906144179056	0.00067702559627	0.000950999132077	0.000696968508468	0.000690951525607	0.000606682703736	0.000965556493043	0.000766335816134	0.000741691181073	0.000853547670241	0.000675991993026	0.000376514285163	0.000658146082747	0.000796632962609	0.000708521656389	0.000692078123229	0.000703576182524	0.000723571566777	0.000790564554752	0.000667203033222	0.000699391270561	0.000636945104486	0.00129068478367	0.000436577764623	0.000708138270204	0.00062054753971	0.000683571034376	0.000701822076462	0.000825202432472	0.000719610314455	0.000595601591642	0.000740680921725	0.000534957077979	0.000888013919242	0.000694495774509	0.000889697623581	0.000736045481585	0.000918761553703	0.00105560477908	0.000872288011454	0.000945600128793	0.000934580409741	0.000991553320626	0.000782346866866	0.000996595786669	0.00122542696455	0.000757211408073	0.000632633294468	0.000872558049348	0.000848400495235	0.0010217915482	0.000901221272521	0.00054938557645	0.000818122064693	0.00109531047839	0.00119702674003
Organismal_Systems;Endocrine_System;GnRH_signaling_pathway	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.30838431359e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;Insulin_signaling_pathway	0.000898802768794	0.00134012861679	0.00088603673639	0.00087994223438	0.000826119497832	0.00121711005641	0.0011453489448	0.000893436871159	0.000789667515035	0.000848790990394	0.00108944211153	0.000935659162849	0.000819265486116	0.00107142741886	0.00117254188826	0.000906341944035	0.000829174947042	0.000867419300809	0.000965637201306	0.000809971130315	0.000826954337704	0.000870804365494	0.000917150915891	0.00124408305643	0.00103895437579	0.00112122761162	0.000929342442463	0.00074751462253	0.000862360488814	0.00117909317678	0.00107245707761	0.000927083742203	0.000942989367024	0.000834752045692	0.000973103182375	0.000727608437128	0.000598132729188	0.000888542709241	0.000990873258621	0.000905994266103	0.000940594436304	0.00077439660378	0.000838653620944	0.00113944719191	0.000898075708512	0.000960134923017	0.000936226352567	0.000657205765352	0.000868838891029	0.00093126558234	0.0010355540214	0.00105274979903	0.00102811860001	0.00114764678248	0.000719284474099	0.000762374519999	0.000806927047171	0.000956852189675	0.000894621419937	0.00105713199569	0.000728472435446	0.000764561312736	0.000730679270045	0.000819550056688	0.000960087374593	0.000933475117832	0.000985835847428	0.000825299270499	0.000771548049375	0.000707225919163	0.00127857520574	0.000940916106933	0.00116461630315	0.000870033738216	0.000877005741861	0.000690995465342	0.00113140983203	0.000761603391084	0.000886929517267	0.000861703638449	0.000767448435911	0.000708662417001	0.00102765272183
Organismal_Systems;Endocrine_System;Melanogenesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Endocrine_System;PPAR_signaling_pathway	0.00114595038905	0.0013228737419	0.0012163735478	0.00127397519081	0.00119257763405	0.0011904390183	0.00122994482762	0.00126264422864	0.0012592750992	0.00106152414022	0.00129430066141	0.00119937776859	0.00101839729897	0.0012650588801	0.00123465258248	0.00113769048831	0.0010564303029	0.00126924418506	0.00117551224616	0.00111371030418	0.00135179901041	0.00140714238359	0.0013505370177	0.00135701680962	0.0011871728327	0.00109663294143	0.0010001387833	0.00126324176521	0.00110094458556	0.00134014360451	0.00115282706244	0.00108907418103	0.000998637232172	0.00119721017079	0.00120580176946	0.0012588408337	0.00136726359688	0.00111454600243	0.000810953844966	0.00112237985624	0.00123543860839	0.00114402825303	0.00109176079483	0.0011017335301	0.00116968884962	0.00121372664493	0.00112271558565	0.00111384535682	0.00106411786917	0.00164725897813	0.000891434147411	0.00113786825554	0.00108960288127	0.00115562842926	0.00127891274123	0.0010774518124	0.00119112067112	0.00101422442462	0.00116527909917	0.00100647676795	0.00113284487551	0.00114337718974	0.00113023804444	0.00101582885178	0.00128405229192	0.00136598525576	0.00124526633359	0.00128792683585	0.0011765328936	0.00123174325544	0.00121776823205	0.00144978609136	0.00141430856435	0.00117233972539	0.00105775811171	0.00127887043394	0.00123871492426	0.0012208828911	0.00127028483468	0.00102917854126	0.00125362151206	0.00129729080897	0.00156473510079
Organismal_Systems;Endocrine_System;Progesterone-mediated_oocyte_maturation	0.000516510756938	0.000474247622095	0.000419160709593	0.000406973283401	0.000449070086001	0.000465767397323	0.000464616450198	0.000486035649105	0.000430473618816	0.000432604995945	0.000443739544432	0.000448682888131	0.000418245710742	0.0004685881362	0.00045745876525	0.000464057962336	0.00040605686707	0.000464057801319	0.000392720727864	0.000466697651277	0.000443040178966	0.000335211261311	0.000400446174544	0.000456566403235	0.000502375058254	0.000459582758654	0.000445567446719	0.000429531173605	0.000452964009762	0.000457645559344	0.000447500075548	0.000401860896318	0.000423407669607	0.000540192412344	0.000440830754428	0.000401358202416	0.000525260104763	0.000435863494011	0.000146568497954	0.000437907930179	0.000433268666024	0.00046990795806	0.000441237580749	0.000445763117399	0.000424212997273	0.00043843869993	0.000444802022148	0.000462560364128	0.000455396679495	0.000462787784299	0.000276991367571	0.00046519600889	0.000446870291619	0.000462365395228	0.000392488175462	0.000476366858745	0.000456455747579	0.000447795155839	0.00043216902162	0.000458737529701	0.000497689156999	0.000445031660384	0.000528383769661	0.000461427342841	0.000458273835221	0.000484629165341	0.0004511834542	0.000451128218601	0.000544133483005	0.000511173451006	0.000480483676042	0.000448961468252	0.000623769966167	0.000447673220246	0.000470312909703	0.000396617295158	0.000441143156916	0.000560405261489	0.0004716279234	0.000453766459643	0.000469281866552	0.000566699098937	0.000352789405787
Organismal_Systems;Endocrine_System;Renin-angiotensin_system	0.0	0.0	0.0	0.0	1.41217008176e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.62808508366e-07	0.0	7.03023775561e-07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Environmental_Adaptation;Circadian_rhythm_-_plant	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.45767287131e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Environmental_Adaptation;Plant-pathogen_interaction	0.00158933507108	0.00159424586524	0.00141677788006	0.00151466527256	0.00161340431842	0.00156968817003	0.00159939090964	0.00145061795426	0.00164712064862	0.00155338031547	0.00161425641776	0.00160398713631	0.00158202990422	0.00164264022952	0.00158085219113	0.0016473377226	0.0015443809919	0.00148283370289	0.00172139935776	0.00159969298237	0.00149839914275	0.00129242564083	0.00150813196381	0.00149108789628	0.00151353847338	0.00175441980691	0.00173001534483	0.0015138619778	0.00160854089573	0.00145309752441	0.00167105272464	0.00141866242003	0.0016186270341	0.00156565933929	0.00161046529481	0.00161795080428	0.0016767918729	0.00172058459519	0.00116815970525	0.00177731547029	0.00154689371975	0.00168566670936	0.00155717577727	0.00172122679451	0.00167348741781	0.00166744195461	0.00179180871245	0.00159194774918	0.00173691497355	0.00128214976306	0.00136105402949	0.00174965716177	0.00173550476376	0.00170465170374	0.00148762997013	0.00153600180044	0.00153978541762	0.00181403227626	0.00162836240117	0.00182500843859	0.00157735353791	0.0015283526745	0.0016173575578	0.00160122174941	0.00154086275031	0.00136053998424	0.00151898429581	0.00154091246432	0.00158567142853	0.00154891714371	0.00169499439164	0.00155268777796	0.00127702388938	0.00163809344726	0.00171714751355	0.00148423005566	0.00154305977647	0.00150424570189	0.00159395105662	0.00185467138991	0.00148789524512	0.00138269963447	0.00114173884808
Organismal_Systems;Excretory_System;Aldosterone-regulated_sodium_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Excretory_System;Endocrine_and_other_factor-regulated_calcium_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Organismal_Systems;Excretory_System;Proximal_tubule_bicarbonate_reclamation	0.000154582968474	0.000344051747893	0.000226097195367	0.000219985558595	0.000213237682346	0.000322654509877	0.000305999169903	0.000334757989445	0.00011879953766	0.000151340361618	0.000333709510576	0.00025793847192	0.000221181010129	0.000270438607532	0.000299211518239	0.000189841893683	0.000225890458824	0.000255078129202	0.00014468658395	0.000121495669547	0.000284290864382	0.00025923004208	0.000217015991366	0.00035571112633	0.000180997538719	0.000176020678813	0.000173619597776	0.000183981312134	0.000156289872071	0.000299510071482	0.000248825473042	0.000312143114814	0.00017238740834	9.98507231689e-05	0.000242252194771	0.000320773612067	0.000261908541249	0.000206497056576	0.000141302563896	0.000190059746822	0.000274772620466	0.000131749894783	0.000167730724189	0.000294290213428	0.00021758257003	0.000248244908497	0.000190269420239	0.000113234777138	0.000139593957031	0.000470374469288	0.000117404970519	0.000217524944437	0.000245937125033	0.000259973637761	0.000343427153529	0.000130344475129	0.000231840979971	0.000181840812469	0.000176653030735	0.000137763282913	0.000119405261457	0.000251773967034	8.85671842479e-05	0.000158400431125	0.000320275111893	0.000339162626146	0.000268454155249	0.000299867580599	6.02285152944e-05	8.41691224548e-05	0.00030837822372	0.000362975127394	0.000345515121584	0.000263975323731	0.000177184888864	0.000291734054883	0.000347643398195	7.16307477091e-05	0.000258092286067	0.000156159030999	0.000295963368107	9.579638536e-05	0.00066608746018
Organismal_Systems;Excretory_System;Vasopressin-regulated_water_reabsorption	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
